Etablissement d'accueil;MEF STAT 11;Voeu de recensement O/N;Statut Offre de formation;Capacité carte scolaire;Demandes vœux 1;Famille de métiers;nb_apparitions_uai_mefstat;mef_stat_terminale
9720430K;23210025433;N;ST;10;11;;1;
9720430K;23210025434;N;ST;10;4;;1;
9720430K;23210025524;N;ST;12;11;;1;
9720430K;23210033205;N;ST;24;25;;1;
9720430K;23810020008;N;ST;24;37;;1;23830020008
9720430K;23810025222;N;ST;20;37;;1;23830025222
9720430K;23810030003;N;ST;24;25;;1;23830030003
9720430K;23810033006;N;ST;12;7;;1;23830033006
9720430K;23820025214;N;ST;20;26;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
9720430K;23820025510;N;ST;24;28;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9720430K;23820030004;N;ST;24;25;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9720430K;23820033003;N;ST;1;5;;1;23830033003
9720468B;23210025217;N;ST;12;17;;1;
9720468B;23210033616;N;ST;24;22;;1;
9720468B;23810020006;N;ST;12;1;;1;23830020006
9720468B;23810020008;N;ST;24;16;;1;23830020008
9720468B;23810022107;N;ST;24;22;;1;23830022107
9720468B;23810024203;N;ST;12;13;;1;23830024203
9720468B;23810025009;N;ST;24;34;;1;23830025009
9720468B;23810030003;N;ST;36;36;;1;23830030003
9720468B;23810034303;N;ST;12;0;;1;23830034303
9720468B;23820022105;N;ST;24;26;ALIMENTATION;1;23830022105
9720468B;23820025009;N;ST;4;4;;1;23830025009
9720468B;23820025406;N;ST;12;7;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830025406
9720468B;23820025510;N;ST;24;14;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9720468B;23820030004;N;ST;26;28;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9720468B;23820031106;N;ST;12;10;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
9720501M;23210031223;N;ST;12;5;;1;
9720501M;23210033615;N;ST;24;31;;1;
9720501M;23210033616;N;ST;12;46;;1;
9720501M;23810020008;N;ST;48;39;;1;23830020008
9720501M;23810031211;N;ST;50;44;;1;23830031211
9720501M;23810033605;N;ST;36;82;;1;23830033605
9720501M;23820025513;N;ST;48;48;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
9720501M;23820031212;N;ST;25;14;RELATION CLIENT;1;23830031212
9720501M;23820031214;N;ST;25;36;RELATION CLIENT;1;23830031214
9720501M;23820033603;N;ST;24;39;BEAUTE ET BIEN ETRE;1;23830033603
9720501M;23820033604;N;ST;12;16;BEAUTE ET BIEN ETRE;1;23830033604
9720515C;23210031122;N;ST;12;22;;1;
9720515C;23810030003;N;ST;63;55;;1;23830030003
9720515C;23820030004;N;ST;15;22;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9720515C;23820031106;N;ST;24;25;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
9720515C;23820031114;N;ST;24;23;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031114
9720616M;23811021001;N;ST;13;3;;1;23831021001
9720616M;23811021112;N;ST;27;18;;1;23831021112
9720616M;23811021114;N;ST;14;4;;1;23831021114
9720616M;23821021001;N;ST;7;0;MÉTIERS DES PRODUCTIONS ;1;23831021001
9720616M;23821021004;N;ST;7;3;MÉTIERS DES PRODUCTIONS ;1;23831021004
9720692V;23210031224;N;ST;12;19;;1;
9720692V;23810031211;N;ST;24;19;;1;23830031211
9720692V;23820031213;N;ST;24;21;RELATION CLIENT;1;23830031213
9720695Y;23810020008;N;ST;36;21;;1;23830020008
9720695Y;23810025222;N;ST;20;43;;1;23830025222
9720695Y;23820022707;N;ST;24;22;;1;23830022707
9720695Y;23820025214;N;ST;21;29;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
9720695Y;23820025517;N;ST;12;14;;1;23830025517
9720725F;23210025433;N;ST;10;19;;1;
9720725F;23210025434;N;ST;10;10;;1;
9720725F;23210025524;N;ST;12;13;;1;
9720725F;23810020008;N;ST;24;12;;1;23830020008
9720725F;23810020104;N;ST;24;7;;1;23830020104
9720725F;23810025222;N;ST;10;13;;1;23830025222
9720725F;23810025408;N;ST;20;10;;1;23830025408
9720725F;23820025012;N;ST;24;7;;1;23830025012
9720725F;23820025214;N;ST;10;12;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
9720725F;23820025510;N;ST;24;23;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9720726G;23210022130;N;ST;12;10;;1;
9720726G;23210022142;N;ST;12;6;;1;
9720726G;23210025218;N;ST;12;15;;1;
9720726G;23210034301;N;ST;12;1;;1;
9720726G;23810020104;N;ST;12;7;;1;23830020104
9720726G;23810022003;N;ST;12;6;;1;23830022003
9720726G;23810023409;N;ST;12;5;;1;23830023409
9720726G;23810025222;N;ST;44;41;;1;23830025222
9720726G;23810030003;N;ST;24;9;;1;23830030003
9720726G;23810031211;N;ST;24;20;;1;23830031211
9720726G;23820022004;N;ST;12;8;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830022004
9720726G;23820023405;N;ST;12;3;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
9720726G;23820025214;N;ST;20;18;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
9720726G;23820025219;N;ST;10;10;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025219
9720726G;23820025220;N;ST;10;3;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025220
9720726G;23820030004;N;ST;25;8;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9720726G;23820031214;N;ST;24;14;RELATION CLIENT;1;23830031214
9720771F;23210023322;N;ST;12;7;;1;
9720771F;23210023446;N;ST;12;7;;1;
9720771F;23210025524;N;ST;12;7;;1;
9720771F;23810020006;N;ST;12;4;;1;23830020006
9720771F;23810020008;N;ST;24;17;;1;23830020008
9720771F;23810023409;N;ST;12;7;;1;23830023409
9720771F;23810033404;N;ST;48;32;;1;23830033404
9720771F;23820022106;N;ST;24;20;HOTELLERIE RESTAURATION;1;23830022106
9720771F;23820023303;N;ST;12;10;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023303
9720771F;23820023404;N;ST;12;14;;1;23830023404
9720771F;23820025510;N;ST;24;19;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9720771F;23820033403;N;ST;24;21;HOTELLERIE RESTAURATION;1;23830033403
9720779P;23811021404;N;ST;19;6;;1;23831021404
9720779P;23811022103;N;ST;19;6;;1;23831022103
9720779P;23811022104;N;ST;19;3;;1;23831022104
9720779P;23811033001;N;ST;32;16;;1;23831033001
9720779P;23820022003;N;ST;10;0;MÉTIERS DE L'ALIMENTATION-BIO-INDUSTRIE-LABORATOIRE ;1;23830022003
9720779P;23821021405;N;ST;6;0;MÉTIERS DE LA NATURE - JARDIN - PAYSAGE - FORÊT ;1;23831021405
9720779P;23821022108;N;ST;10;0;MÉTIERS DU CONSEIL VENTE ;1;23831022108
9720779P;23821033002;N;ST;4;2;;1;23831033002
9720823M;23210022139;N;ST;24;36;;1;
9720823M;23210033412;N;ST;24;7;;1;
9720823M;23810022107;N;ST;36;47;;1;23830022107
9720823M;23810033404;N;ST;48;37;;1;23830033404
9720823M;23820022105;N;ST;24;31;ALIMENTATION;1;23830022105
9720823M;23820022106;N;ST;36;41;HOTELLERIE RESTAURATION;1;23830022106
9720823M;23820031209;N;ST;12;10;ALIMENTATION;1;23830031209
9720823M;23820033403;N;ST;36;21;HOTELLERIE RESTAURATION;1;23830033403
9720844K;23210031224;N;ST;36;24;;1;
9720844K;23810031211;N;ST;84;46;;1;23830031211
9720844K;23820031212;N;ST;27;27;RELATION CLIENT;1;23830031212
9720844K;23820031213;N;ST;28;30;RELATION CLIENT;1;23830031213
9720844K;23820031214;N;ST;28;26;RELATION CLIENT;1;23830031214
9720888H;23210032227;N;ST;12;12;;1;
9720888H;23810023003;N;ST;24;8;;1;23830023003
9720888H;23810032303;N;ST;12;29;;1;23830032303
9720888H;23820023003;N;ST;6;0;;1;23830023003
9720888H;23820032303;N;ST;12;12;;1;23830032303
9730003R;23210031224;N;ST;48;44;;2;
9730003R;23210031224;N;ST;22;32;;2;
9730003R;23810030003;N;ST;56;70;;1;23830030003
9730003R;23810031211;N;ST;116;100;;1;23830031211
9730003R;23820030004;N;ST;58;66;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9730003R;23820031212;N;ST;30;46;RELATION CLIENT;1;23830031212
9730003R;23820031213;N;ST;60;45;RELATION CLIENT;1;23830031213
9730003R;23820031214;N;ST;30;67;RELATION CLIENT;1;23830031214
9730094P;23210025218;N;ST;20;35;;2;
9730094P;23210025218;N;ST;8;21;;2;
9730094P;23210025220;N;ST;10;6;;2;
9730094P;23210025220;N;ST;5;5;;2;
9730094P;23210025223;N;ST;12;8;;2;
9730094P;23210025223;N;ST;5;4;;2;
9730094P;23210025434;N;ST;20;12;;2;
9730094P;23210025434;N;ST;8;7;;2;
9730094P;23210025439;N;ST;14;4;;2;
9730094P;23210025439;N;ST;6;6;;2;
9730094P;23210025524;N;ST;24;29;;2;
9730094P;23210025524;N;ST;10;13;;2;
9730094P;23210034405;N;ST;15;19;;2;
9730094P;23210034405;N;ST;4;7;;2;
9730094P;23810020008;N;ST;72;72;;1;23830020008
9730094P;23810020103;N;ST;24;19;;1;23830020103
9730094P;23810020104;N;ST;24;17;;1;23830020104
9730094P;23810025222;N;ST;40;76;;1;23830025222
9730094P;23820025012;N;ST;24;22;;1;23830025012
9730094P;23820025214;N;ST;40;39;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
9730094P;23820025411;N;ST;24;20;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
9730094P;23820025510;N;ST;50;57;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9730094P;23820025513;N;ST;24;3;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
9730094P;23820025515;N;ST;24;12;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
9730193X;23210023006;N;ST;12;12;;2;
9730193X;23210023006;N;ST;6;0;;2;
9730193X;23210031224;N;ST;12;3;;2;
9730193X;23210031224;N;ST;6;0;;2;
9730193X;23210033411;N;ST;12;2;;2;
9730193X;23210033411;N;ST;6;0;;2;
9730235T;23210022139;N;ST;12;38;;2;
9730235T;23210022139;N;ST;5;14;;2;
9730235T;23210022141;N;ST;12;16;;2;
9730235T;23210022141;N;ST;5;12;;2;
9730235T;23210023224;N;ST;14;29;;2;
9730235T;23210023224;N;ST;6;15;;2;
9730235T;23210023325;N;ST;14;10;;2;
9730235T;23210023325;N;ST;6;6;;2;
9730235T;23210023446;N;ST;14;16;;2;
9730235T;23210023446;N;ST;6;9;;2;
9730235T;23210023447;N;ST;14;17;;2;
9730235T;23210023447;N;ST;6;1;;2;
9730235T;23210033205;N;ST;28;39;;2;
9730235T;23210033205;N;ST;7;13;;2;
9730235T;23210033412;N;ST;24;10;;2;
9730235T;23210033412;N;ST;10;6;;2;
9730235T;23810020006;N;ST;28;46;;1;23830020006
9730235T;23810023404;N;ST;14;17;;1;23830023404
9730235T;23810023409;N;ST;14;24;;1;23830023409
9730235T;23810033006;N;ST;29;45;;1;23830033006
9730235T;23810033404;N;ST;24;69;;1;23830033404
9730235T;23820022106;N;ST;12;16;HOTELLERIE RESTAURATION;1;23830022106
9730235T;23820023203;N;ST;15;20;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
9730235T;23820023205;N;ST;15;10;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023205
9730235T;23820023404;N;ST;0;0;;1;23830023404
9730235T;23820023405;N;ST;15;16;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
9730235T;23820033003;N;ST;0;0;;1;23830033003
9730235T;23820033004;N;ST;0;0;;1;23830033004
9730235T;23820033006;N;ST;0;0;;1;23830033006
9730235T;23820033403;N;ST;12;9;HOTELLERIE RESTAURATION;1;23830033403
9730308X;23210022139;N;ST;10;16;;2;
9730308X;23210022139;N;ST;12;5;;2;
9730308X;23210023006;N;ST;12;5;;2;
9730308X;23210023006;N;ST;12;2;;2;
9730308X;23210023324;N;ST;24;25;;2;
9730308X;23210023324;N;ST;24;7;;2;
9730308X;23210023445;N;ST;12;10;;2;
9730308X;23210023445;N;ST;12;0;;2;
9730308X;23210023447;N;ST;12;12;;2;
9730308X;23210023447;N;ST;12;7;;2;
9730308X;23210025524;N;ST;12;12;;2;
9730308X;23210025524;N;ST;12;4;;2;
9730308X;23210031224;N;ST;48;12;;2;
9730308X;23210031224;N;ST;48;8;;2;
9730308X;23210033205;N;ST;48;24;;2;
9730308X;23210033205;N;ST;48;9;;2;
9730308X;23210033411;N;ST;24;6;;2;
9730308X;23210033411;N;ST;24;4;;2;
9730308X;23210033412;N;ST;24;15;;2;
9730308X;23210033412;N;ST;24;4;;2;
9730308X;23810020008;N;ST;48;54;;1;23830020008
9730308X;23810023409;N;ST;24;14;;1;23830023409
9730308X;23810030003;N;ST;30;40;;1;23830030003
9730308X;23810031211;N;ST;60;32;;1;23830031211
9730308X;23810033006;N;ST;15;14;;1;23830033006
9730308X;23810034403;N;ST;30;36;;1;23830034403
9730308X;23820022706;N;ST;12;6;;1;23830022706
9730308X;23820023405;N;ST;24;29;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
9730308X;23820025517;N;ST;24;41;;1;23830025517
9730308X;23820030004;N;ST;30;31;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9730308X;23820031212;N;ST;28;29;RELATION CLIENT;1;23830031212
9730308X;23820031213;N;ST;28;21;RELATION CLIENT;1;23830031213
9730308X;23820033003;N;ST;0;0;;1;23830033003
9730308X;23820033006;N;ST;0;0;;1;23830033006
9730308X;23820034403;N;ST;0;0;;1;23830034403
9730309Y;23210022139;N;ST;13;38;;2;
9730309Y;23210022139;N;ST;5;14;;2;
9730309Y;23210022142;N;ST;26;11;;2;
9730309Y;23210022142;N;ST;10;10;;2;
9730309Y;23210024240;N;ST;29;27;;2;
9730309Y;23210024240;N;ST;6;8;;2;
9730309Y;23210024241;N;ST;0;0;;2;
9730309Y;23210024241;N;ST;0;0;;2;
9730309Y;23210033205;N;ST;30;43;;2;
9730309Y;23210033205;N;ST;7;20;;2;
9730309Y;23210033411;N;ST;30;22;;2;
9730309Y;23210033411;N;ST;11;25;;2;
9730309Y;23210033412;N;ST;14;11;;2;
9730309Y;23210033412;N;ST;6;17;;2;
9730309Y;23810023003;N;ST;14;28;;1;23830023003
9730309Y;23810024203;N;ST;28;38;;1;23830024203
9730309Y;23810033006;N;ST;30;59;;1;23830033006
9730309Y;23810033404;N;ST;26;111;;1;23830033404
9730309Y;23820022106;N;ST;12;14;HOTELLERIE RESTAURATION;1;23830022106
9730309Y;23820023003;N;ST;0;0;;1;23830023003
9730309Y;23820024203;N;ST;1;4;;1;23830024203
9730309Y;23820033003;N;ST;0;0;;1;23830033003
9730309Y;23820033004;N;ST;0;0;;1;23830033004
9730309Y;23820033006;N;ST;0;0;;1;23830033006
9730309Y;23820033403;N;ST;14;14;HOTELLERIE RESTAURATION;1;23830033403
9730328U;23210031224;N;ST;30;1;;1;
9730328U;23810030003;N;ST;30;3;;1;23830030003
9730328U;23810031211;N;ST;15;5;;1;23830031211
9730328U;23820030004;N;ST;0;0;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9730328U;23820031213;N;ST;0;0;RELATION CLIENT;1;23830031213
9730328U;23820033003;N;ST;0;0;;1;23830033003
9730328U;23820033006;N;ST;0;0;;1;23830033006
9730364H;23811021112;N;ST;44;17;;1;23831021112
9730364H;23811021404;N;ST;20;10;;1;23831021404
9730364H;23821021004;N;ST;8;2;MÉTIERS DES PRODUCTIONS ;1;23831021004
9730364H;23821021114;N;ST;6;1;MÉTIERS DES PRODUCTIONS ;1;23831021114
9730364H;23821021405;N;ST;10;3;MÉTIERS DE LA NATURE - JARDIN - PAYSAGE - FORÊT ;1;23831021405
9730367L;23211021130;N;ST;23;4;;2;
9730367L;23211021130;N;ST;23;3;;2;
9730367L;23811021112;N;ST;34;4;;1;23831021112
9730371R;23210022142;N;ST;14;9;;2;
9730371R;23210022142;N;ST;14;4;;2;
9730371R;23210033411;N;ST;14;15;;2;
9730371R;23210033411;N;ST;14;1;;2;
9730371R;23210034307;N;ST;14;20;;2;
9730371R;23210034307;N;ST;14;3;;2;
9730371R;23810030003;N;ST;84;58;;1;23830030003
9730371R;23810031211;N;ST;28;38;;1;23830031211
9730371R;23810034304;N;ST;14;10;;1;23830034304
9730371R;23820030004;N;ST;56;57;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
9730371R;23820031213;N;ST;28;32;RELATION CLIENT;1;23830031213
9730371R;23820034304;N;ST;0;0;;1;23830034304
9730421V;23210022130;N;ST;0;0;;1;
9730421V;23210022135;N;ST;15;14;;2;
9730421V;23210022135;N;ST;15;4;;2;
9730421V;23210024240;N;ST;15;8;;2;
9730421V;23210024240;N;ST;6;1;;2;
9730421V;23210024241;N;ST;15;11;;2;
9730421V;23210024241;N;ST;6;3;;2;
9730421V;23210031221;N;ST;15;4;;2;
9730421V;23210031221;N;ST;6;2;;2;
9730421V;23210031224;N;ST;31;18;;2;
9730421V;23210031224;N;ST;12;7;;2;
9730421V;23210033201;N;ST;15;2;;4;
9730421V;23210033201;N;ST;15;3;;4;
9730421V;23210033201;N;ST;6;0;;4;
9730421V;23210033201;N;ST;6;0;;4;
9730421V;23810022107;N;ST;30;8;;1;23830022107
9730421V;23810024004;N;ST;15;3;;1;23830024004
9730421V;23810024203;N;ST;15;17;;1;23830024203
9730421V;23810031211;N;ST;60;39;;1;23830031211
9730421V;23820022104;N;ST;15;14;ALIMENTATION;1;23830022104
9730421V;23820024005;N;ST;0;0;;1;23830024005
9730421V;23820024203;N;ST;0;0;;1;23830024203
9730421V;23820031209;N;ST;15;7;ALIMENTATION;1;23830031209
9730421V;23820031212;N;ST;30;27;RELATION CLIENT;1;23830031212
9730421V;23820031213;N;ST;30;32;RELATION CLIENT;1;23830031213
9730421V;23820031214;N;ST;0;0;RELATION CLIENT;1;23830031214
9730423X;23210022005;N;ST;15;2;;2;
9730423X;23210022005;N;ST;6;4;;2;
9730423X;23210031122;N;ST;14;18;;2;
9730423X;23210031122;N;ST;6;12;;2;
9730423X;23210034301;N;ST;15;11;;2;
9730423X;23210034301;N;ST;6;9;;2;
9730423X;23210034307;N;ST;14;12;;2;
9730423X;23210034307;N;ST;6;5;;2;
9730423X;23810020104;N;ST;14;6;;1;23830020104
9730423X;23810030003;N;ST;60;68;;1;23830030003
9730423X;23810034303;N;ST;14;11;;1;23830034303
9730423X;23810034304;N;ST;14;11;;1;23830034304
9730423X;23820022004;N;ST;15;11;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830022004
9730423X;23820031106;N;ST;56;66;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
9730423X;23820034303;N;ST;15;0;;1;23830034303
9730423X;23820034304;N;ST;0;0;;1;23830034304
9730430E;23211021130;N;ST;6;30;;2;
9730430E;23211021130;N;ST;6;6;;2;
9730430E;23211033003;N;ST;22;8;;2;
9730430E;23211033003;N;ST;14;2;;2;
9730430E;23811033001;N;ST;24;9;;1;23831033001
9730463R;23211021130;N;ST;17;3;;2;
9730463R;23211021130;N;ST;17;2;;2;
9730463R;23211033003;N;ST;24;2;;2;
9730463R;23211033003;N;ST;24;7;;2;
9730463R;23811033001;N;ST;22;0;;1;23831033001
9730464S;23211021010;N;ST;27;1;;2;
9730464S;23211021010;N;ST;27;2;;2;
9730464S;23811021112;N;ST;17;0;;1;23831021112
9730464S;23811022103;N;ST;28;4;;1;23831022103
9730464S;23811033001;N;ST;28;10;;1;23831033001
9730513V;23210023006;N;ST;28;29;;2;
9730513V;23210023006;N;ST;28;2;;2;
9730513V;23210023324;N;ST;24;17;;2;
9730513V;23210023324;N;ST;28;7;;2;
9730513V;23210023327;N;ST;24;12;;2;
9730513V;23210023327;N;ST;28;5;;2;
9730513V;23210025218;N;ST;20;29;;2;
9730513V;23210025218;N;ST;8;11;;2;
9730513V;23210025220;N;ST;12;19;;2;
9730513V;23210025220;N;ST;4;3;;2;
9730513V;23210025223;N;ST;10;20;;2;
9730513V;23210025223;N;ST;10;0;;2;
9730513V;23210025524;N;ST;28;21;;2;
9730513V;23210025524;N;ST;11;13;;2;
9730513V;23210031224;N;ST;56;32;;2;
9730513V;23210031224;N;ST;28;8;;2;
9730513V;23810020008;N;ST;28;41;;1;23830020008
9730513V;23810023007;N;ST;24;12;;1;23830023007
9730513V;23810025222;N;ST;40;31;;1;23830025222
9730513V;23810031211;N;ST;30;25;;1;23830031211
9730513V;23820023004;N;ST;28;28;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
9730513V;23820025214;N;ST;20;22;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
9730513V;23820025215;N;ST;20;20;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025215
9730513V;23820025510;N;ST;28;29;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9730513V;23820031212;N;ST;15;19;RELATION CLIENT;1;23830031212
9730513V;23820031214;N;ST;15;10;RELATION CLIENT;1;23830031214
9730514W;23210023119;N;ST;12;5;;2;
9730514W;23210023119;N;ST;5;1;;2;
9730514W;23210023222;N;ST;12;5;;2;
9730514W;23210023222;N;ST;5;3;;2;
9730514W;23210023224;N;ST;12;16;;2;
9730514W;23210023224;N;ST;5;4;;2;
9730514W;23210023322;N;ST;0;0;;2;
9730514W;23210023322;N;ST;0;0;;2;
9730514W;23210023324;N;ST;28;19;;2;
9730514W;23210023324;N;ST;10;10;;2;
9730514W;23210023325;N;ST;28;17;;2;
9730514W;23210023325;N;ST;10;12;;2;
9730514W;23210023326;N;ST;12;1;;2;
9730514W;23210023326;N;ST;0;0;;2;
9730514W;23210023327;N;ST;28;18;;2;
9730514W;23210023327;N;ST;12;9;;2;
9730514W;23210023446;N;ST;12;16;;2;
9730514W;23210023446;N;ST;5;11;;2;
9730514W;23210032227;N;ST;0;0;;2;
9730514W;23210032227;N;ST;0;0;;2;
9730514W;23810020006;N;ST;84;63;;1;23830020006
9730514W;23810023007;N;ST;56;24;;1;23830023007
9730514W;23810023404;N;ST;14;14;;1;23830023404
9730514W;23810032303;N;ST;14;15;;1;23830032303
9730514W;23820023004;N;ST;28;12;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
9730514W;23820023005;N;ST;14;23;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023005
9730514W;23820023103;N;ST;14;12;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023103
9730514W;23820023203;N;ST;28;32;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
9730514W;23820023303;N;ST;14;17;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023303
9730514W;23820023304;N;ST;40;23;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
9730514W;23820023404;N;ST;0;0;;1;23830023404
9730514W;23820032303;N;ST;0;0;;1;23830032303
9730777G;23210023006;N;ST;10;5;;2;
9730777G;23210023006;N;ST;10;1;;2;
9730777G;23210023324;N;ST;12;4;;2;
9730777G;23210023324;N;ST;12;1;;2;
9730777G;23210023327;N;ST;10;3;;2;
9730777G;23210023327;N;ST;10;0;;2;
9730777G;23210025217;N;ST;20;9;;2;
9730777G;23210025217;N;ST;12;0;;2;
9730777G;23210025218;N;ST;20;11;;2;
9730777G;23210025218;N;ST;20;3;;2;
9730777G;23210025524;N;ST;12;7;;2;
9730777G;23210025524;N;ST;12;11;;2;
9730777G;23210031224;N;ST;28;11;;2;
9730777G;23210031224;N;ST;28;5;;2;
9730777G;23810023409;N;ST;0;0;;2;23830023409
9730777G;23810023409;N;ST;28;1;;2;23830023409
9730777G;23810030003;N;ST;28;13;;1;23830030003
9730777G;23810031211;N;ST;28;21;;1;23830031211
9730777G;23810033006;N;ST;28;27;;1;23830033006
9730777G;23810034403;N;ST;28;14;;1;23830034403
9740002J;23210025524;N;ST;36;21;;2;
9740002J;23210025524;N;ST;0;3;;2;
9740002J;23210033205;N;ST;28;54;;2;
9740002J;23210033205;N;ST;0;6;;2;
9740002J;23810020008;N;ST;36;58;;1;23830020008
9740002J;23820025510;N;ST;36;51;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
9740002J;23820033004;N;ST;30;52;;1;23830033004
9740004L;23210022714;N;ST;0;5;;2;
9740004L;23210022714;N;ST;12;12;;2;
9740004L;23210023006;N;ST;24;5;;2;
9740004L;23210023006;N;ST;0;2;;2;
9740004L;23210023224;N;ST;0;11;;2;
9740004L;23210023224;N;ST;24;17;;2;
9740004L;23210023324;N;ST;0;2;;2;
9740004L;23210023324;N;ST;12;4;;2;
9740004L;23210023325;N;ST;24;9;;2;
9740004L;23210023325;N;ST;0;2;;2;
9740004L;23210023327;N;ST;0;3;;2;
9740004L;23210023327;N;ST;24;13;;2;
9740004L;23210023430;N;ST;10;8;;2;
9740004L;23210023430;N;ST;0;2;;2;
9740004L;23210023445;N;ST;24;3;;2;
9740004L;23210023445;N;ST;0;2;;2;
9740004L;23210023447;N;ST;12;3;;2;
9740004L;23210023447;N;ST;0;2;;2;
9740004L;23210023449;N;ST;12;2;;2;
9740004L;23210023449;N;ST;0;0;;2;
9740004L;23210025439;N;ST;12;5;;2;
9740004L;23210025439;N;ST;0;1;;2;
9740004L;23210025524;N;ST;12;14;;2;
9740004L;23210025524;N;ST;0;2;;2;
9740004L;23810020006;N;ST;72;32;;1;23830020006
9740004L;23810020008;N;ST;60;42;;1;23830020008
9740004L;23810023007;N;ST;36;30;;1;23830023007
9740004L;23810023409;N;ST;24;13;;1;23830023409
9740004L;23820022706;N;ST;12;13;;1;23830022706
9740004L;23820023004;N;ST;12;3;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
9740004L;23820023005;N;ST;12;17;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023005
9740004L;23820023103;N;ST;12;12;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023103
9740004L;23820023203;N;ST;10;9;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
9740004L;23820023205;N;ST;10;6;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023205
9740004L;23820023304;N;ST;24;19;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
9740004L;23820023405;N;ST;12;12;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
9740004L;23820023408;N;ST;12;5;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023408
9740004L;23820025406;N;ST;10;4;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830025406
