UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0134308M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;79;Apprentissage;20
0134308M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;78;Apprentissage;10
0694253Y;BTS - Services - Professions immobilières - en apprentissage;32211031312;228;Apprentissage;15
0694253Y;BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage;32211032328;167;Apprentissage;15
0694253Y;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;339;Apprentissage;15
0694253Y;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;264;Apprentissage;15
0690128P;BTS - Production - Electrotechnique - en apprentissage;32211025520;334;Apprentissage;15
0260023J;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;169;Apprentissage;2
0260023J;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;54;Apprentissage;5
0762169V;BTS - Production - Conception et Réalisation de Systèmes Automatiques;32211020111;69;Scolaire;15
0762284V;BTS - Agricole - Gestion forestière;32212021304;131;Scolaire;50
0762600N;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;100;Scolaire;30
0762601P;BTS - Services - Support à l'action managériale;32211032409;52;Scolaire;15
0762652V;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;19;Apprentissage;20
0762652V;BTS - Agricole - productions animales - en apprentissage;32212021205;219;Apprentissage;30
0762652V;BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales - en apprentissage;32212022115;128;Apprentissage;28
0762652V;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage;32212022117;52;Apprentissage;20
0762765T;BTS - Production - Maintenance des véhicules option véhicules de transport routier;32211025216;56;Scolaire;10
0762879S;BTS - Services - Support à l'action managériale;32211032409;340;Scolaire;24
0762879S;BTS - Services - Management Commercial Opérationnel;32211031213;733;Scolaire;35
0762964J;BTS - Production - Enveloppe des bâtiments : conception et réalisation;32211023205;173;Scolaire;15
0762964J;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;143;Scolaire;30
0762964J;BTS - Production - Bâtiment;32211023012;231;Scolaire;30
0762964J;BTS - Production - Travaux publics;32211023206;169;Scolaire;24
0762964J;BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique;32211023108;151;Scolaire;15
0760058A;BTS - Production - Etude et réalisation d'agencement;32211023305;508;Scolaire;30
0756002S;BTS - Services - Professions immobilières - en apprentissage;32211031312;75;Apprentissage;20
0250067M;BTS - Services - Management opérationnel de la sécurité;32211034401;187;Scolaire;24
0755203Y;BTS - Services - Analyses de biologie médicale - en apprentissage;32211033109;551;Apprentissage;20
0120006S;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025401;36;Apprentissage;15
0763417B;BTS - Agricole - Agronomie et cultures durables - en apprentissage;32212021115;34;Apprentissage;20
0142106N;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;28;Apprentissage;15
0370036N;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;587;Apprentissage;15
0371395R;BTS - Agricole - Développement, animation des territoires ruraux - en apprentissage;32212030001;23;Apprentissage;15
0755662X;BTS - Services - Professions immobilières - en apprentissage;32211031312;97;Apprentissage;26
0880152M;Certificat de Spécialisation - Technicien(ne) en tuyauterie - en apprentissage;23K00025402;10;Apprentissage;5
0510053F;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;23;Apprentissage;10
0342156J;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;66;Apprentissage;12
0342156J;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;36;Apprentissage;12
0190010H;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage;32211025521;47;Apprentissage;3
0760058A;BTS - Production - Management économique de la construction;32211023013;129;Scolaire;15
0142468G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;202;Apprentissage;25
0142468G;BTS - Services - Tourisme - en apprentissage;32211033426;105;Apprentissage;25
0142468G;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;53;Apprentissage;25
0451805T;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;71;Apprentissage;5
0952187L;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;302;Apprentissage;58
0763409T;BTS - Services - Professions immobilières;32211031312;408;Scolaire;35
0770918E;BTS - Services - Support à l'action managériale;32211032409;256;Scolaire;35
0770918E;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;223;Scolaire;24
0770918E;BTS - Services - Comptabilité et gestion;32211031408;359;Scolaire;35
0770918E;BTS - Services - Economie sociale familiale;32211033206;238;Scolaire;24
0770920G;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;420;Scolaire;28
0770920G;BTS - Production - Electrotechnique;32211025520;146;Scolaire;24
0770920G;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211025521;276;Scolaire;35
0770920G;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;49;Apprentissage;6
0770922J;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;649;Scolaire;24
0770922J;BTS - Production - Electrotechnique;32211025520;260;Scolaire;24
0770924L;BTS - Services - Support à l'action managériale;32211032409;85;Scolaire;35
0311375B;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;9;Apprentissage;14
0770926N;BTS - Services - Management Commercial Opérationnel;32211031213;631;Scolaire;35
0770930T;BTS - Services - Professions immobilières;32211031312;430;Scolaire;35
0770931U;BTS - Services - Support à l'action managériale;32211032409;219;Scolaire;30
0770931U;BTS - Services - Comptabilité et gestion;32211031408;409;Scolaire;35
0770934X;BTS - Production - Conception de produits industriels;32211020009;172;Scolaire;30
0770934X;BTS - Production - Conception et Réalisation de Systèmes Automatiques;32211020111;196;Scolaire;28
0770934X;BTS - Production - Electrotechnique - en apprentissage;32211025520;256;Apprentissage;18
0770934X;BTS - Services - Management Commercial Opérationnel;32211031213;1015;Scolaire;35
0770934X;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;1065;Scolaire;35
0770934X;BTS - Services - Comptabilité et gestion;32211031408;462;Scolaire;24
0770934X;BTS - Services - Services informatiques aux organisations;32211032612;665;Scolaire;60
0770938B;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;123;Scolaire;24
0770938B;BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune;32211032209;155;Scolaire;22
0770940D;BTS - Services - Management Commercial Opérationnel;32211031213;277;Scolaire;27
0771171E;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;1165;Scolaire;35
0771200L;BTS - Services - Management Commercial Opérationnel;32211031213;248;Scolaire;35
0771238C;BTS - Services - Comptabilité et gestion;32211031408;139;Scolaire;35
0631904C;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;17;Apprentissage;24
0755545V;BTS - Services - Gestion de la PME - en apprentissage;32211031409;81;Apprentissage;25
0755545V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;377;Apprentissage;40
0261265J;BTS - Agricole - Gestion forestière - en apprentissage;32212021304;117;Apprentissage;12
0131484T;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;31;Apprentissage;15
0160036C;Certificat de Spécialisation - Technicien(ne) en tuyauterie - en apprentissage;23K00025402;13;Apprentissage;12
0540044E;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;179;Apprentissage;15
0542295B;BTS - Production - Maintenance des véhicules option motocycles - en apprentissage;32211025217;78;Apprentissage;25
0301270T;BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage;32211025216;54;Apprentissage;10
0601575L;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;2;Apprentissage;15
0771238C;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;144;Apprentissage;28
0771238C;BTS - Services - Gestion de la PME - en apprentissage;32211031409;149;Apprentissage;25
0771336J;BTS - Production - Bâtiment;32211023012;257;Scolaire;24
0771336J;BTS - Production - Travaux publics;32211023206;103;Scolaire;24
0771436T;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;32212021014;81;Scolaire;13
0771436T;BTS - Agricole - Développement, animation des territoires ruraux;32212030001;102;Scolaire;13
0771436T;BTS - Agricole - Aménagements paysagers;32212021401;122;Scolaire;14
0771512A;BTS - Services - Gestion de la PME;32211031409;309;Scolaire;24
0771512A;BTS - Services - Comptabilité et gestion;32211031408;310;Scolaire;24
0771658J;BTS - Production - Finitions, aménagement des bâtiments: conception et réalisation;32211023306;154;Scolaire;12
0771763Y;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;850;Scolaire;35
0770924L;BTS - Production - Techniques et services en matériels agricoles - en apprentissage;32211025213;39;Apprentissage;12
0771940R;BTS - Services - Commerce International;32211031215;903;Scolaire;35
0771940R;BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air;32211022710;205;Scolaire;24
0771940R;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;133;Scolaire;24
0771940R;BTS - Production - Conception et industrialisation en microtechniques;32211025005;134;Scolaire;24
0771940R;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211025521;413;Scolaire;24
0771996B;BTS - Services - Commerce International;32211031215;648;Scolaire;24
0772120L;BTS - Services - Management Commercial Opérationnel;32211031213;1042;Scolaire;35
0772120L;BTS - Services - Tourisme;32211033426;954;Scolaire;52
0772127U;BTS - Services - Commerce International;32211031215;968;Scolaire;35
0772153X;BTS - Services - Commerce International;32211031215;261;Scolaire;24
0772153X;BTS - Services - Management Commercial Opérationnel;32211031213;216;Scolaire;24
0772153X;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;59;Apprentissage;30
0772153X;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;262;Apprentissage;30
0772153X;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;214;Apprentissage;30
0772153X;BTS - Services - Gestion de la PME - en apprentissage;32211031409;91;Apprentissage;30
0772188K;BTS - Services - Comptabilité et gestion;32211031408;630;Scolaire;35
0772223Y;BTS - Services - Services informatiques aux organisations;32211032612;890;Scolaire;48
0772228D;BTS - Services - Comptabilité et gestion;32211031408;118;Scolaire;24
0772229E;BTS - Services - Commerce International;32211031215;681;Scolaire;35
0772229E;BTS - Services - Management Commercial Opérationnel;32211031213;615;Scolaire;35
0772230F;BTS - Services - Management Commercial Opérationnel;32211031213;649;Scolaire;35
0772243V;BTS - Services - Comptabilité et gestion;32211031408;751;Scolaire;35
0772276F;BTS - Services - Support à l'action managériale;32211032409;342;Scolaire;35
0772292Y;BTS - Production - Assistance technique d'ingénieur;32211025001;189;Scolaire;24
0772292Y;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;102;Apprentissage;12
0772310T;BTS - Services - Professions immobilières;32211031312;407;Scolaire;24
0772312V;BTS - Services - Gestion de la PME;32211031409;266;Scolaire;35
0460010L;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage;32211025521;34;Apprentissage;4
