UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0390019J;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;58;Apprentissage;15
0390027T;BTS - Production - Systèmes photoniques;32211025519;180;Scolaire;30
0390027T;BTS - Production - Conception et industrialisation en microtechniques;32211025005;171;Scolaire;15
0390027T;BTS - Services - Opticien-Lunetier;32211033107;839;Scolaire;90
0390027T;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;291;Apprentissage;30
0390029V;BTS - Production - Systèmes constructifs bois et habitat;32211023412;289;Scolaire;30
0390029V;BTS - Production - Développement et Réalisation Bois;32211023411;215;Scolaire;25
0390029V;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;208;Scolaire;15
0390029V;BTS - Production - Systèmes constructifs bois et habitat - en apprentissage;32211023412;127;Apprentissage;45
0390033Z;BTS - Services - Economie sociale familiale;32211033206;502;Scolaire;29
0390033Z;BTS - Services - Management en hôtellerie restauration;32211033422;180;Scolaire;62
0390070P;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;243;Scolaire;15
0390091M;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;117;Scolaire;26
0390786T;BTS - Services - Gestion de la PME;32211031409;467;Scolaire;24
0390809T;BTS - Agricole - Développement, animation des territoires ruraux;32212030001;271;Scolaire;28
0390810U;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;32212021014;317;Scolaire;28
0390810U;BTS - Agricole - Gestion et protection de la nature;32212021308;580;Scolaire;28
0390812W;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;32212022117;228;Scolaire;32
0390812W;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) produits laitiers;32212022116;214;Scolaire;32
0391038S;BTS - Agricole - Gestion et protection de la nature - en apprentissage;32212021308;378;Apprentissage;50
0391039T;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage;32212022117;49;Apprentissage;24
0391092A;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;123;Scolaire;12
0391092A;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;79;Scolaire;12
0292198G;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;78;Apprentissage;12
0922946C;BTS - Services - Banque conseiller de clientèle - en apprentissage;32211031310;226;Apprentissage;60
0142120D;BTS - Production - Electrotechnique - en apprentissage;32211025520;58;Apprentissage;15
0391146J;BTS - Services - Support à l'action managériale;32211032409;53;Scolaire;40
0391146J;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;107;Scolaire;40
0391146J;BTS - Services - Comptabilité et gestion;32211031408;157;Scolaire;40
0391146J;BTS - Services - Services informatiques aux organisations;32211032612;245;Scolaire;40
0391146J;BTS - Services - Commerce International - en apprentissage;32211031215;69;Apprentissage;35
0391146J;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;84;Apprentissage;35
0391146J;BTS - Services - Professions immobilières - en apprentissage;32211031309;166;Apprentissage;35
0391146J;BTS - Services - Gestion de la PME - en apprentissage;32211031409;39;Apprentissage;35
0391146J;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;31;Apprentissage;35
0400002K;BTS - Production - Pilotage des procédés;32211022003;101;Scolaire;15
0400002K;BTS - Production - Conception de produits industriels;32211020009;435;Scolaire;15
0400002K;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;1332;Scolaire;28
0400002K;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;47;Scolaire;15
0400002K;BTS - Production - Electrotechnique;32211025520;103;Scolaire;28
0400007R;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;391;Scolaire;30
0400007R;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211020116;204;Scolaire;15
0400007R;BTS - Services - Management Commercial Opérationnel;32211031213;489;Scolaire;35
0400007R;BTS - Services - Gestion de la PME;32211031409;249;Scolaire;35
0400007R;BTS - Production - Métiers de l'eau;32211020114;570;Scolaire;24
0400017B;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;529;Scolaire;33
0400018C;BTS - Services - Support à l'action managériale;32211032409;916;Scolaire;35
0400018C;BTS - Services - Management Commercial Opérationnel;32211031213;499;Scolaire;33
0400018C;BTS - Services - Comptabilité et gestion;32211031408;1545;Scolaire;35
0400067F;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie;32211033608;119;Scolaire;24
0400750Y;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;32212021014;157;Scolaire;12
0400750Y;BTS - Agricole - Agronomie et cultures durables;32212021115;286;Scolaire;16
0261505V;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;170;Apprentissage;14
0671639T;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;32211033002;115;Apprentissage;13
0671696E;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;239;Apprentissage;25
0620011A;BTS - Production - Enveloppe des bâtiments : conception et réalisation - en apprentissage;32211023205;60;Apprentissage;15
0590144L;BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage;32211025216;43;Apprentissage;12
0590144L;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;204;Apprentissage;24
0622801H;BTS - Production - Travaux publics - en apprentissage;32211023206;142;Apprentissage;55
0060776L;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;251;Apprentissage;30
0061478Z;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;200;Scolaire;15
0350030T;BTS - Production - Bâtiment - seconde année en apprentissage (Statut d'apprenti sur tout ou partie des années, au-delà de la première);32211023012;259;Scolaire;10
0340011C;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;496;Scolaire;30
0593117T;BTS - Services - Comptabilité et gestion;32211031408;112;Scolaire;32
0670114K;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;31;Apprentissage;18
0670114K;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;65;Apprentissage;24
0670114K;BTS - Production - Architectures en Métal : conception et Réalisation - en apprentissage;32211025416;38;Apprentissage;8
0681948Y;BTS - Services - Gestion de la PME - en apprentissage;32211031409;107;Apprentissage;20
0450759F;BTS - Services - Management Commercial Opérationnel;32211031213;61;Scolaire;25
0620109G;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;473;Scolaire;30
0120096P;BTS - Production - Développement et Réalisation Bois;32211023411;103;Scolaire;12
9720779P;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;32212022117;38;Scolaire;19
0190624A;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;32212021014;144;Scolaire;16
0240006B;BTS - Production - Techniques et services en matériels agricoles;32211025213;155;Scolaire;24
0942269F;BTS - Services - Gestion des transports et logistique associée;32211031103;646;Scolaire;35
0622114L;BTS - Services - Commerce International;32211031215;164;Scolaire;36
0693654X;BTS - Production - Métiers de la mesure;32211020115;84;Scolaire;10
9740054R;BTS - Production - Métiers de la mesure;32211020115;42;Scolaire;15
9740934X;BTS - Production - Maintenance des systèmes - option D:  maintenance des ascenseurs et élévateurs;32211025017;61;Scolaire;15
0760082B;BTS - Production - Techniques et services en matériels agricoles;32211025213;68;Scolaire;12
6200002H;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;225;Apprentissage;16
0360024F;BTS - Production - Métiers de la mode-chaussure et maroquinerie;32211024305;124;Scolaire;15
0550752U;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;32212022117;55;Scolaire;16
0761353H;BTS - Services - Métiers de la coiffure;32211033607;49;Scolaire;15
0790024X;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;42;Apprentissage;4
0121423G;BTS - Production - Etude et réalisation d'agencement;32211023305;266;Scolaire;12
0650058K;BTS - Services - Tourisme;32211033426;72;Scolaire;18
0660488X;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;32211022709;7;Apprentissage;12
0800011C;BTS - Services - Diététique;32211033103;788;Scolaire;18
0624506L;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;34;Apprentissage;32
0690250X;BTS - Agricole - Technico-commercial - Spécialité univers jardins et animaux de compagnie;32212031203;209;Scolaire;23
0690250X;BTS - Agricole - Aménagements paysagers;32212021401;565;Scolaire;32
0690279D;BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales;32212022115;673;Scolaire;30
0490983C;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;75;Apprentissage;15
0383474V;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;40;Apprentissage;24
0690520R;BTS - Services - Support à l'action managériale;32211032409;106;Scolaire;24
0690520R;BTS - Services - Gestion de la PME;32211031409;233;Scolaire;24
0420033H;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;93;Apprentissage;3
0690521S;BTS - Services - Commerce International;32211031215;868;Scolaire;45
0690521S;BTS - Services - Comptabilité et gestion;32211031408;497;Scolaire;45
0690574Z;BTS - Services - Support à l'action managériale;32211032409;201;Scolaire;34
0690539L;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants;32211022711;177;Scolaire;30
0690539L;BTS - Services - Support à l'action managériale;32211032409;223;Scolaire;36
0690539L;BTS - Services - Commerce International;32211031215;685;Scolaire;36
0690542P;BTS - Services - Management Commercial Opérationnel;32211031213;559;Scolaire;60
0690543R;BTS - Services - Comptabilité et gestion;32211031408;261;Scolaire;28
0353052C;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;67;Apprentissage;20
0690553B;BTS - Services - Services informatiques aux organisations;32211032612;163;Scolaire;20
0690563M;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;457;Scolaire;32
0753268V;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;3567;Apprentissage;24
0740092Y;BTS - Services - Management opérationnel de la sécurité - en apprentissage;32211034401;48;Apprentissage;15
0811175M;BTS - Production - Electrotechnique - en apprentissage;32211025520;33;Apprentissage;12
0711915W;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;182;Apprentissage;90
0711915W;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;187;Apprentissage;60
0711915W;BTS - Services - Gestion de la PME - en apprentissage;32211031409;80;Apprentissage;60
0241092G;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole - en apprentissage;32212021014;42;Apprentissage;16
0134288R;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;104;Apprentissage;18
0134335S;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;111;Apprentissage;40
