Rentrée scolaire;UAI;Mef Bcp 11;Nombre d'élèves : Total
2020;0421489R;23820023405;9
2020;0421606T;23110024240;10
2020;0421606T;23210024240;12
2020;0421606T;23220024005;14
2020;0421606T;23220024240;11
2020;0421606T;23820024203;28
2020;0421608V;23210022142;8
2020;0421691K;23210022714;12
2020;0421691K;23820023303;9
2020;0421691K;23830025509;6
2020;0421736J;23210022139;11
2020;0421736J;23220022141;20
2020;0421736J;23820022105;24
2020;0421736J;23830022105;22
2020;0421736J;23830022106;22
2020;0421976V;32211020112;12
2020;0421976V;32221020112;10
2020;0421980Z;23820025106;9
2020;0421980Z;23830025007;6
2020;0421980Z;23830025510;14
2020;0422158T;23220022129;15
2020;0422160V;23810033404;37
2020;0422160V;32221033425;6
2020;0422160V;32420033421;14
2020;0690003D;23220023441;13
2020;0690003D;23820023405;14
2020;0690003D;23820025510;23
2020;0690003D;23820033004;31
2020;0690003D;23830030001;30
2020;0690008J;23210023441;14
2020;0690008J;23220023441;15
2020;0690010L;23210023325;21
2020;0690010L;23210023327;12
2020;0690010L;23810022703;12
2020;0690010L;23820022703;12
2020;0690010L;23830023004;12
2020;0690018V;23210033616;22
2020;0690018V;23830033004;21
2020;0690029G;32221031212;27
2020;0690035N;23910033501;9
2020;0690037R;32211024111;15
2020;0690037R;32211024112;16
2020;0690037R;32221024111;8
2020;0690038S;32211032002;39
2020;0690038S;32211033109;31
2020;0690038S;32221032610;18
2020;0690038S;32312033109;24
2020;0690038S;32322033109;18
2020;0690040U;23810025108;7
2020;0690040U;23820022503;11
2020;0690040U;23820025108;5
2020;0690040U;23830025107;4
2020;0690042W;32221031309;26
2020;0690043X;23810025510;30
2020;0690043X;23820025510;30
2020;0690043X;23820030001;32
2020;0690043X;23830030001;45
2020;0690045Z;23210033204;15
2020;0690045Z;23810030002;9
2020;0690045Z;23820024002;9
2020;0690045Z;23820031212;16
2020;0690045Z;23830030001;31
2020;0690046A;23810030003;30
2020;0690046A;23820031214;17
2020;0690046A;32221032409;21
2020;0690047B;23830031202;1
2020;0690048C;23830024203;15
2020;0690074F;32221025010;13
2020;0690085T;23810025007;17
2020;0690085T;32211031409;23
2020;0690092A;23210022142;24
2020;0690092A;23210033615;16
2020;0690092A;23210033616;15
2020;0690092A;23220033615;19
2020;0690092A;23810032303;24
2020;0690092A;32221033604;12
2020;0690093B;23210022139;25
2020;0690093B;23210034307;12
2020;0690093B;23820034304;20
2020;0690093B;32211034304;20
2020;0690097F;23810031211;56
2020;0690097F;23830031202;49
2020;0690097F;23830031206;14
2020;0690103M;32211022316;17
2020;0690103M;32221025416;10
2020;0690104N;32221020112;14
2020;0690105P;23220031118;11
2020;0690105P;23820025214;58
2020;0690107S;23210031122;12
2020;0690107S;23810025007;16
2020;0690107S;23810030002;8
2020;0690107S;23810030003;61
2020;0690107S;23820025510;15
2020;0690109U;23210031224;21
2020;0690109U;23820031213;29
2020;0690109U;23820033003;23
2020;0690128P;23820025515;30
2020;0690128P;23830025514;14
2020;0690128P;32221025515;24
2020;0690129R;23220022714;14
2020;0690129R;23810025509;15
2020;0690129R;23810025510;30
2020;0690129R;23820025007;22
2020;0690129R;23830025510;27
2020;0690132U;32211031408;35
2020;0690281F;23210022142;23
2020;0690281F;23810033005;44
2020;0690281F;23810033006;23
2020;0690281F;23820031214;17
2020;0690281F;23820033003;15
2020;0690281F;23830033002;11
2020;0690281F;23830033003;11
2020;0690281F;51111033102;14
2020;0690521S;32221031211;32
2020;0690539L;32211022711;24
2020;0690543R;32211031408;30
2020;0690553B;32221031212;22
2020;0690564N;32221031408;45
2020;0690631L;32221032409;22
2020;0690634P;32211023305;16
2020;0690641X;23210031224;19
2020;0690641X;23820031213;16
2020;0690642Y;32211020112;21
2020;0690646C;32211031212;30
2020;0690646C;32221031212;28
2020;0690651H;23210022715;13
2020;0690651H;23210023324;12
2020;0690651H;23210031224;15
2020;0690651H;23220025524;15
2020;0690651H;23810022704;9
2020;0690651H;23820031106;18
2020;0690651H;23820031212;6
2020;0690651H;23820031213;16
2020;0690651H;23830031210;8
2020;0690652J;23210020101;9
2020;0690652J;23210023441;15
2020;0690652J;23220025219;19
2020;0690652J;23830023407;5
2020;0690652J;23830025406;2
2020;0690653K;23210031224;17
2020;0690653K;23830031210;6
2020;0690660T;23110031216;16
2020;0690660T;23820031212;18
2020;0690671E;32211020008;26
2020;0690671E;32221020008;19
2020;0690697H;23210034405;24
2020;0690698J;23110022361;12
2020;0690698J;23810024203;14
2020;0690698J;23810033104;14
2020;0690698J;23820032304;14
2020;0690698J;23820033102;14
2020;0690698J;23830024203;16
2020;0690698J;23830032208;11
2020;0690698J;23830033102;13
2020;0690698J;32730013401;41
2020;0690712Z;23820031213;17
2020;0691626T;23110024238;10
2020;0691626T;23220023441;22
2020;0691626T;23810023408;15
2020;0691626T;23830023408;9
2020;0691626T;23830024202;7
2020;0691626T;23C10023412;12
2020;0691626T;23C20023412;5
2020;0691644M;23220025524;13
2020;0691644M;23810025007;16
2020;0691644M;23810025411;15
2020;0691644M;23820024203;15
2020;0691680B;23810031211;29
2020;0691680B;23820031212;11
2020;0691680B;23820031213;19
2020;0691680B;23830025515;15
2020;0691680B;23830030001;15
2020;0691724Z;23210033616;54
2020;0691724Z;23220033616;46
2020;0691724Z;23820033602;13
2020;0691875N;32221033605;23
2020;0692390Y;23220023420;4
2020;0692418D;23210020101;12
2020;0692418D;23820025515;15
2020;0692418D;23830025007;22
2020;0692517L;23810030003;29
2020;0692517L;23820034403;31
2020;0692517L;32211025411;20
2020;0692517L;32211034401;5
2020;0692517L;32221031409;26
2020;0692717D;23810031211;18
2020;0692800U;23210025222;11
2020;0692800U;23830025510;12
2020;0692866R;32221023010;23
2020;0692968B;23220023217;9
2020;0692968B;23810023007;27
2020;0692968B;23820022704;11
2020;0692968B;23830022704;10
2020;0692968B;23830023005;10
2020;0693044J;32211031213;34
2020;0693044J;32221031213;25
2020;0693045K;23210020101;10
2020;0693045K;23220031216;15
2020;0693045K;23820025510;14
2020;0693045K;23820031213;24
2020;0693045K;23830025106;11
2020;0693094N;23810025005;13
2020;0693094N;23810030002;6
2020;0693094N;23830025005;5
2020;0693094N;23830025510;11
2020;0693095P;23220025218;7
2020;0693095P;23810025218;41
2020;0693095P;23820031108;16
2020;0693095P;23820031212;24
2020;0693095P;23820031213;31
2020;0693095P;23830025408;14
2020;0693095P;23830031106;18
2020;0693134G;23220020101;9
2020;0693330V;23810025218;30
2020;0693330V;23820025006;15
2020;0693330V;23820025214;30
2020;0693330V;32221025214;9
2020;0693332X;23210033412;6
2020;0693332X;23820022106;3
2020;0693332X;23830022106;1
2020;0693371P;23220022129;18
2020;0693371P;23810033006;18
2020;0693373S;23810031211;82
2020;0693373S;23830031202;27
2020;0693374T;23820023408;11
2020;0693374T;23820025406;17
2020;0693374T;23820025411;23
2020;0693374T;23830023405;24
2020;0693375U;23810031211;27
2020;0693375U;23820033004;40
2020;0693375U;23830030001;33
2020;0693478F;32221025215;26
2020;0693504J;23210022137;11
2020;0693504J;23210033412;12
2020;0693504J;23220022139;10
2020;0693504J;23220022141;19
2020;0693504J;32420033421;22
2020;0693566B;23210022715;10
2020;0693566B;23210023217;5
2020;0693566B;23210023327;7
2020;0693566B;23220023325;3
2020;0693566B;23220025524;11
2020;0693566B;23820022703;9
2020;0693734J;23810033005;30
2020;0693734J;23820022106;12
2020;0693734J;23820030001;31
2020;0693734J;23820033403;12
2020;0693786R;23820033403;19
2020;0110007Y;23210025524;14
2020;0110007Y;23820033004;29
2020;0110007Y;23830025514;13
2020;0110007Y;32211033001;30
2020;0110007Y;32221020112;25
2020;0110012D;23210023327;13
2020;0110012D;23810025510;14
2020;0110012D;23810031211;26
2020;0110012D;23820022703;7
2020;0110012D;23820023103;5
2020;0110012D;23820023205;10
2020;0110012D;23830031206;11
2020;0110012D;32221023107;14
2020;0110019L;23210031224;13
2020;0110019L;23220031214;16
2020;0110023R;23810025007;26
2020;0110023R;23810025510;29
2020;0110023R;23820023404;14
2020;0110023R;23830031206;15
2020;0110023R;32211022711;24
2020;0110023R;32211031211;35
2020;0110023R;32221031211;25
2020;0110023R;32A31031403;24
2020;0110045P;23810031211;17
2020;0110045P;23820031213;16
2020;0110045P;23830031202;7
2020;0110670U;23820033002;16
2020;0110670U;23910033001;10
2020;0110670U;32211033204;31
2020;0110823K;23220022129;9
2020;0110823K;23220031214;15
2020;0110823K;23810031211;49
2020;0110823K;23820031214;13
2020;0110823K;23830022106;22
2020;0110823K;23830031206;13
2020;0110823K;23830031210;7
2020;0110823K;23910022105;11
2020;0111048E;23810033005;43
2020;0111048E;23820031108;12
2020;0111048E;23820031213;48
2020;0300002P;23210022142;24
2020;0300002P;23210033411;12
2020;0300002P;23220033204;13
2020;0300002P;23810022004;22
2020;0300002P;23810025411;15
2020;0300002P;23810033005;58
2020;0300002P;23820025106;14
2020;0300002P;23830025106;16
2020;0300002P;23830025510;24
2020;0300002P;32211020111;11
2020;0300002P;32221020111;8
2020;0300002P;32221033204;29
2020;0300011Z;23810025007;11
2020;0300011Z;23820023404;10
2020;0300011Z;23820025007;12
2020;0300011Z;23820025411;13
2020;0300011Z;23830023303;5
2020;0300011Z;23830025510;11
2020;0300023M;32211031311;31
2020;0300023M;32221031211;28
2020;0300023M;32221031212;25
2020;0300026R;32211025010;16
2020;0300026R;32211025012;11
2020;0300026R;32221023205;15
2020;0300027S;32710013401;16
2020;0300027S;32730013401;17
2020;0300028T;23210024240;9
2020;0300028T;23220031216;18
2020;0300028T;23810031211;22
2020;0300041G;23910022105;12
2020;0300047N;23210024239;12
2020;0300047N;23810024202;4
2020;0300047N;23820023208;5
2020;0300052U;23830031202;12
2020;0300057Z;23210031122;14
2020;0300057Z;23210031224;59
2020;0300057Z;23220034405;15
2020;0300057Z;23830031106;28
2020;0300057Z;23830034403;28
2020;0300058A;23210032227;15
2020;0300058A;23820022403;15
2020;0300058A;23820023004;12
2020;0300058A;23830022703;32
2020;0300058A;23830025302;13
2020;0300058A;23830025509;17
2020;0300077W;32211031409;18
2020;0300080Z;23830025509;9
2020;0300106C;23210023119;13
2020;0300106C;23220023119;6
2020;0300106C;23820030001;18
2020;0300106C;23820031213;16
2020;0300106C;23820031214;17
2020;0300106C;23820033004;33
2020;0300106C;23830030001;9
2020;0300106C;23830031202;11
2020;0300109F;23210023217;6
2020;0300109F;23220034405;22
2020;0300109F;23810033006;20
2020;0300109F;23810034403;19
2020;0300109F;32221033001;20
2020;0300112J;23820031212;11
2020;0300112J;23830031202;32
2020;0300112J;23830031206;31
2020;0300112J;32221031409;33
2020;0300112J;32221032002;29
2020;0300125Y;23810025509;6
2020;0300125Y;23810025510;18
2020;0300125Y;23810025516;30
2020;0300125Y;23820022703;1
2020;0300125Y;23820022704;16
2020;0300125Y;23820025215;9
2020;0300125Y;23820025510;24
2020;0300125Y;23820025515;30
2020;0300125Y;23830025106;10
2020;0300125Y;32211025010;13
2020;0300125Y;32311033104;20
2020;0300127A;23220031216;17
2020;0300127A;23810031211;62
2020;0300127A;23820030001;31
2020;0300127A;23830031210;21
2020;0300127A;32221033426;67
2020;0300950V;23220022129;21
2020;0300950V;23220034307;11
2020;0300950V;23820022003;14
2020;0300950V;23820025106;12
2020;0300950V;23830025007;29
2020;0300950V;23830031202;28
2020;0300950V;32211022106;11
2020;0300950V;32211025010;26
2020;0300950V;32211031213;42
2020;0301210C;23210033616;33
2020;0301210C;23220033616;27
2020;0301210C;23810033605;45
2020;0301210C;23820033403;24
2020;0301210C;23830022106;15
2020;0301270T;23110025433;12
2020;0301270T;23810020005;4
2020;0301270T;23820025009;8
2020;0301270T;23820025515;28
2020;0301270T;23830025214;21
2020;0301270T;23830025215;16
2020;0301270T;23830025515;29
2020;0301499S;23810034403;25
2020;0301499S;23830034403;18
2020;0301654K;23820033003;15
2020;0301654K;23830033002;16
2020;0301778V;23220031122;11
2020;0301778V;23810030003;47
2020;0301778V;32221031408;31
2020;0340002T;23210033411;10
2020;0340002T;23220033411;7
2020;0340002T;23810033005;30
2020;0340002T;23820033004;30
2020;0340006X;23210022715;15
2020;0340006X;23210023440;10
2020;0340006X;23220023440;6
2020;0340006X;23820023304;11
2020;0340011C;23210024240;14
2020;0340011C;23210033204;27
2020;0340011C;23220022139;12
2020;0340011C;23220024240;10
2020;0340011C;23220033412;12
2020;0340011C;23810025106;15
2020;0340011C;23810033005;44
2020;0340011C;23820020002;14
2020;0340011C;23820033003;15
2020;0340011C;23830025510;29
2020;0340011C;23830033003;14
2020;0340011C;23910033001;10
2020;0340012D;23220031214;15
2020;0340012D;23810025009;23
2020;0340012D;23820031212;28
2020;0340012D;23820031214;19
2020;0340012D;32211031213;35
2020;0340028W;23210031224;13
2020;0340028W;23820033004;30
2020;0340028W;23830025510;18
2020;0340028W;23830030001;16
2020;0340028W;23830031206;15
2020;0340030Y;23810031211;47
2020;0340030Y;23820030001;55
2020;0340030Y;23820031213;30
2020;0340030Y;23830031202;27
2020;0340030Y;32211031408;20
2020;0340040J;23820030001;60
2020;0340040J;23830030001;87
2020;0340040J;32221031408;35
2020;0340040J;32221032409;25
2020;0340040J;32A31031403;40
2020;0340042L;23810025509;24
2020;0340042L;23820025509;23
2020;0340042L;23820033102;15
2020;0340042L;23830025509;21
2020;0340042L;32211022710;15
2020;0340042L;32221020009;22
2020;0340042L;32221022317;22
2020;0340043M;23110025433;12
2020;0340043M;23210025218;12
2020;0340043M;23210025220;6
2020;0340043M;23220031122;26
2020;0340043M;23820020102;1
2020;0340043M;23820025510;57
2020;0340043M;23820031106;29
2020;0340043M;23820031212;18
2020;0340043M;23830025214;34
2020;0340043M;23830025216;22
2020;0340043M;23830031206;25
2020;0340045P;23210022142;12
2020;0340045P;23220033616;32
2020;0340045P;23820031213;31
2020;0340045P;23820033004;29
2020;0340045P;23820034304;11
2020;0340045P;32211031213;29
2020;0340045P;32211033606;33
2020;0340059E;32211033426;29
2020;0340061G;23220023445;10
2020;0340061G;23810031211;59
2020;0340061G;23820025219;14
2020;0340061G;23820025220;6
2020;0340061G;23830025220;12
2020;0340061G;23830030001;24
2020;0340061G;23830031202;29
2020;0340061G;23830031206;16
2020;0340069R;23210025220;13
2020;0340069R;23220025431;9
2020;0340069R;23820033004;20
2020;0340069R;23830025216;21
2020;0340076Y;32211025215;30
2020;0340076Y;32211031409;32
2020;0340078A;23210022139;12
2020;0340078A;23810024203;19
2020;0340078A;23810031211;30
2020;0340078A;23810033404;23
2020;0340078A;23820031213;30
2020;0340078A;23820033403;11
2020;0340078A;23830022106;8
2020;0340088L;23210025218;9
2020;0340088L;23810025218;24
2020;0340088L;23820025411;22
2020;0340920R;23830033002;11
2020;0340920R;32211033204;33
2020;0340991T;23820031213;40
2020;0340991T;32221031213;13
2020;0340991T;32221032409;16
2020;0340992U;23810031211;23
2020;0340992U;23820030001;12
2020;0340992U;23820031213;23
2020;0340992U;23830025514;21
2020;0341385W;23210023324;21
2020;0341385W;23210025524;23
2020;0341385W;23220023322;6
2020;0341385W;23810020006;12
2020;0341385W;23820025510;23
2020;0341385W;23830023404;5
2020;0341521U;23810025516;29
2020;0341521U;23810033005;7
2020;0341521U;23820033004;14
2020;0341521U;23830033004;12
2020;0341521U;32211025516;21
2020;0341523W;32211031211;22
2020;0341523W;32221031211;17
2020;0341736C;32211031212;34
2020;0341736C;32720013401;29
2020;0341765J;32221031311;3
2020;0341794R;23820032303;43
2020;0341794R;23820032304;15
2020;0341794R;23830025513;11
2020;0341794R;23830032207;13
2020;0341794R;23830032303;43
2020;0341794R;32720013401;10
2020;0341921D;32211031213;33
2020;0341921D;32211031408;35
2020;0342066L;23820033004;74
2020;0342066L;32211033204;24
2020;0342066L;32221033103;20
2020;0342090M;23220022129;20
2020;0342091N;23810030004;59
2020;0342091N;32211031408;34
2020;0342091N;32221032409;30
2020;0342091N;32221032610;10
2020;0342175E;23820031213;24
2020;0342225J;23210022141;23
2020;0342225J;23220022141;12
2020;0342225J;23820033403;34
2020;0342225J;32221033426;50
2020;0342225J;32420033421;12
2020;0480007X;32211033426;56
2020;0480009Z;32211025520;18
2020;0480009Z;32211033001;34
2020;0480009Z;32221033001;17
2020;0480019K;23210033204;14
2020;0480019K;23820022106;4
2020;0480019K;23830033403;1
2020;0480022N;23830025214;7
2020;0480022N;23830025216;10
2020;0480023P;32221033603;13
2020;0480025S;23810023007;5
2020;0480025S;23820023004;9
2020;0480025S;23830034403;17
2020;0480025S;32221032002;16
2020;0480025S;32221033103;20
2020;0480680D;23220025434;5
2020;0480680D;23810033404;42
2020;0480680D;23820023404;3
2020;0480680D;23910022105;12
2020;0480680D;32211033422;47
2020;0480680D;32221033425;10
2020;0480688M;23210033204;11
2020;0480688M;23830031202;10
2020;0660004W;23820031108;16
2020;0660004W;32211031103;24
2020;0660011D;23210031224;13
2020;0660011D;23820032303;29
2020;0660011D;23830030001;30
2020;0660011D;32211031213;32
2020;0660011D;32211032612;34
2020;0660011D;32221031213;28
2020;0660011D;32221032409;17
2020;0660014G;23210025524;14
2020;0660014G;23810025411;15
2020;0660014G;23810025510;30
2020;0660014G;23820025510;30
2020;0660014G;23830025408;15
2020;0660014G;23830033004;44
2020;0660014G;32211020112;26
2020;0660014G;32221020111;22
2020;0660014G;32221020112;19
2020;0660014G;32221025516;13
2020;0660021P;23220033204;14
2020;0660021P;23820033004;31
2020;0660021P;23830031210;11
2020;0660026V;23210023327;15
2020;0660026V;23220023327;8
2020;0660026V;23810020006;10
2020;0660026V;23810023405;16
2020;0660026V;23820025510;23
2020;0660059F;32211031211;36
2020;0660077A;23220033204;14
2020;0660077A;23810025516;22
2020;0660077A;23810030004;20
2020;0660077A;23820025515;20
2020;0660077A;23820031213;21
2020;0660077A;32211031213;14
2020;0660077A;32221031213;14
2020;0660078B;23221021130;6
2020;0660809W;23220024240;14
2020;0660809W;23810030004;60
2020;0660809W;23820030001;60
2020;0660809W;23820031213;59
2020;0660809W;23830024203;28
2020;0660809W;23830030001;82
2020;0660809W;32211031409;36
2020;0660856X;23210025217;9
2020;0660856X;32211020008;29
2020;0660924W;23210022139;23
2020;0660924W;23210033412;24
2020;0660924W;23220033412;14
2020;0660924W;23820022105;23
2020;0660924W;23910033410;7
2020;0660924W;32211033422;31
2020;0660924W;32221033425;9
2020;0660924W;32420033421;28
2020;0540015Y;23110025433;15
2020;0540015Y;23810025218;47
2020;0540015Y;23810025410;7
2020;0540015Y;23820025214;44
2020;0540015Y;23820025220;22
2020;0540015Y;23820031214;25
2020;0540015Y;23830025410;5
2020;0540015Y;32221022003;5
2020;0540030P;23830025510;16
2020;0540030P;32221025005;5
2020;0540032S;23810033005;60
2020;0540032S;23820033003;23
2020;0540032S;23820033004;28
2020;0540032S;23820033403;20
2020;0540037X;23810030003;30
2020;0540037X;23810031211;50
2020;0540037X;23810033005;45
2020;0540037X;23820030001;12
2020;0540037X;23830031202;34
2020;0540040A;32211032409;34
2020;0540040A;32221031212;40
2020;0540040A;32221032610;14
2020;0540041B;32211031309;20
