UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0021818R;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage;32212021015;64;Apprentissage;20
0311716X;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;114;Apprentissage;10
0021818R;BTS - Agricole - Génie des équipements agricoles - en apprentissage;32212021007;56;Apprentissage;24
0690642Y;BTS - Services - Services informatiques aux organisations;32211032612;275;Scolaire;16
0750691U;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;32211022709;411;Apprentissage;8
0222052L;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;203;Apprentissage;18
0596316V;Certificat de Spécialisation Agricole - Arboriste-élagueur - en apprentissage;23G00021406;23;Apprentissage;12
0332814E;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025406;29;Apprentissage;7
0690651H;BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage;32211022710;149;Apprentissage;15
0300950V;BTS - Production - Contrôle industriel et régulation automatique - en apprentissage;32211020113;109;Apprentissage;12
0754507S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;118;Apprentissage;60
0690128P;BTS - Production - Electrotechnique - en apprentissage;32211025520;443;Apprentissage;15
0300023M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;429;Apprentissage;5
0300023M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;526;Apprentissage;4
0770938B;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;126;Apprentissage;12
0692390Y;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;540;Apprentissage;14
0694118B;BTS - Agricole - Gestion et protection de la nature - en apprentissage;32212021308;167;Apprentissage;20
0131782S;Certificat de Spécialisation - Aéronautique option avionique - en apprentissage;23K00025312;16;Apprentissage;5
0442094M;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;106;Apprentissage;18
0690040U;BTS - Production - Conception de processus de découpe et d'emboutissage;32211025414;78;Scolaire;12
0010016M;BTS - Production - Bâtiment;32211023012;279;Scolaire;15
0693330V;BTS - Production - Motorisations toutes énergies;32211025219;251;Scolaire;15
0312759F;Certificat de Spécialisation - Technicien(ne) en peinture aéronautique;23K00025409;41;Scolaire;12
0573320Z;Certificat de Spécialisation - Accueil-réception;23K00033413;69;Scolaire;12
0170060Y;BTS - Production - Conception de produits industriels - en apprentissage;32211020009;66;Apprentissage;7
7200118R;BTS - Maritime - Pêche et gestion de l'environnement marin - réservé aux Mises à Niveau;32211021304;19;Scolaire;4
0623903F;BTS - Maritime - Pêche et gestion de l'environnement marin - réservé aux Mises à Niveau;32211021304;19;Scolaire;0
0271724C;Certificat de Spécialisation Agricole - Conduite de l'élevage porcin - en apprentissage;23G00021224;7;Apprentissage;15
0850130E;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;35;Apprentissage;2
0850130E;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;151;Apprentissage;24
0850025R;BTS - Services - Management Commercial Opérationnel;32211031213;464;Scolaire;32
0791171U;Certificat de Spécialisation - Production et réparation de produits électroniques;23K00025510;8;Scolaire;12
0690037R;BTS - Production - Contrôle industriel et régulation automatique - en apprentissage;32211020113;321;Apprentissage;15
0590223X;Certificat de Spécialisation - Technicien(ne) en soudage;23K00025406;18;Scolaire;8
0590093F;Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif;23K00033501;105;Scolaire;22
0352475A;Certificat de Spécialisation Agricole - Constructions paysagères - en apprentissage;23G00021407;24;Apprentissage;25
0313003W;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;171;Apprentissage;10
0951937P;FCIL - secrétariat médical;44210099901;137;Scolaire;20
0951673C;FCIL - Technicien de systèmes de sécurité et d'incendie;44210099901;80;Scolaire;12
0672534R;BTS - Production - Conception et industrialisation en microtechniques - en apprentissage;32211025005;70;Apprentissage;3
0080972N;BTS - Agricole - Agronomie et cultures durables - en apprentissage;32212021115;64;Apprentissage;20
0330076D;Certificat de Spécialisation - Production et réparation de produits électroniques;23K00025510;47;Scolaire;15
0131391S;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage;32211025521;89;Apprentissage;10
0840940R;BTS - Production - Electrotechnique - en apprentissage;32211025520;105;Apprentissage;15
0680015X;BTS - Services - Gestion de la PME;32211031409;488;Scolaire;35
0601194X;BTS - Agricole - Gestion forestière;32212021304;149;Scolaire;35
0590065A;Certificat de Spécialisation - Technicien(ne) en soudage;23K00025406;19;Scolaire;10
0620113L;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;66;Apprentissage;15
0600015R;BTS - Production - Pilotage des procédés;32211022003;54;Scolaire;15
0133396W;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;32211025015;87;Apprentissage;8
0313003W;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;80;Apprentissage;15
0755986Z;BTS - Services - Professions immobilières - en apprentissage;32211031312;71;Apprentissage;20
0762735K;BTS - Maritime - Maintenance des systèmes électro-navals - réservé aux Mises à Niveau;32211025518;14;Scolaire;7
7200011Z;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;90;Apprentissage;12
0500017X;BTS - Production - Maintenance des systèmes - option A Systèmes de production - Parcours Marine Nationale / EAMEA - Défense;32211025014;220;Scolaire;30
0333259N;BTS - Agricole - Viticulture-Oenologie - en apprentissage;32212021112;87;Apprentissage;20
0180036S;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;47;Scolaire;12
0631852W;BTS - Services - Gestion de la PME - en apprentissage;32211031409;24;Apprentissage;28
0631852W;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;31;Apprentissage;28
0610724F;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;28;Apprentissage;12
0430966S;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;48;Apprentissage;20
0632070H;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;48;Apprentissage;17
0840059H;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;121;Apprentissage;10
0142395C;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;81;Apprentissage;10
0121507Y;BTS - Agricole - Technico-commercial - Spécialité biens et services pour l'agriculture - en apprentissage;32212031204;31;Apprentissage;16
0600041U;BTS - Services - Management opérationnel de la sécurité;32211034401;153;Scolaire;18
0081047V;BTS - Services - Tourisme - en apprentissage;32211033426;81;Apprentissage;5
0470003Y;BTS - Production - Electrotechnique - en apprentissage;32211025520;57;Apprentissage;12
0692517L;BTS - Services - Management opérationnel de la sécurité - en apprentissage;32211034401;284;Apprentissage;15
0840709P;Certificat de Spécialisation - Accueil-réception - en apprentissage;23K00033413;25;Apprentissage;15
0340994W;BTS - Services - Gestion de la PME;32211031409;64;Scolaire;24
0340994W;BTS - Services - Comptabilité et gestion;32211031408;39;Scolaire;25
0342129E;BTS - Services - Métiers de l'audio-visuel opt : montage et post-production;32211032332;157;Scolaire;20
0342129E;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image;32211032329;202;Scolaire;20
0730003G;BTS - Services - Gestion des transports et logistique associée;32211031103;202;Scolaire;18
9760127J;BTS - Production - Management économique de la construction;32211023013;508;Scolaire;24
0440069L;BTS - Production - Architectures en Métal : conception et Réalisation - en apprentissage;32211025416;65;Apprentissage;5
0451037H;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;67;Apprentissage;7
0682098L;BTS - Services - Banque  - en apprentissage;32211031313;83;Apprentissage;24
0170100S;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;82;Apprentissage;10
0251711Z;BTS - Services - Assurance - en apprentissage;32211031311;169;Apprentissage;6
0390019J;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;41;Apprentissage;12
0560180S;BTS - Services - Opticien-Lunetier;32211033107;249;Scolaire;18
0762284V;BTS - Agricole - Gestion forestière - en apprentissage;32212021304;113;Apprentissage;20
0071126L;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;42;Apprentissage;15
0312332S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;142;Apprentissage;30
0291790N;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage;32212021015;86;Apprentissage;25
0291790N;Certificat de Spécialisation Agricole - Conduite de l'élevage porcin - en apprentissage;23G00021224;12;Apprentissage;10
0401080G;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;47;Apprentissage;20
0312332S;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;52;Apprentissage;28
0596406T;BTS - Services - Métiers de la coiffure - en apprentissage;32211033607;56;Apprentissage;20
0851461B;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;29;Apprentissage;40
0731573N;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;42;Apprentissage;20
0672772Z;BTS - Services - Métiers de l'audio-visuel opt : techn. d'ingeniérie et exploit. équipements - en apprentissage;32211032331;59;Apprentissage;15
0312704W;BTS - Services - Gestion de la PME - en apprentissage;32211031409;72;Apprentissage;6
0312704W;BTS - Services - Communication - en apprentissage;32211032003;186;Apprentissage;6
0010014K;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;139;Apprentissage;5
0754815B;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;236;Apprentissage;200
0754815B;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;334;Apprentissage;200
0754815B;BTS - Services - Gestion de la PME - en apprentissage;32211031409;229;Apprentissage;200
0380081G;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;152;Apprentissage;8
0580031U;BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage;32211020111;13;Apprentissage;6
0740098E;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;72;Apprentissage;15
0701052N;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;65;Apprentissage;4
0442275J;BTS - Production - Bioanalyses en laboratoire de contrôle - en apprentissage;32211022209;78;Apprentissage;25
0700905D;BTS - Production - Electrotechnique - en apprentissage;32211025520;39;Apprentissage;15
0542408Z;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;168;Apprentissage;12
0783344L;BTS - Services - Tourisme - en apprentissage;32211033426;126;Apprentissage;20
0951763A;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;354;Apprentissage;15
0911254U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;1011;Apprentissage;15
0490904S;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;79;Apprentissage;20
0310046G;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;264;Apprentissage;22
0310053P;BTS - Production - Bâtiment - en apprentissage;32211023012;386;Apprentissage;15
0831616F;BTS - Production - Conception de produits industriels;32211020009;209;Scolaire;11
