UAI,LIBELLÉFORMATION,MEFSTAT11,NB_VOEUX_CONFIRMES,STATUT,CAPACITEPSUP
0772979V,BTS - Services - Communication - en apprentissage,32211032003,148.0,Apprentissage,55.0
0622198C,BTS - Services - Communication - en apprentissage,32211032003,82.0,Apprentissage,30.0
0760056Y,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,50.0,Apprentissage,2.0
0620150B,Certificat de Spécialisation - Techn. en énergies renouvelables opt. a énergie électrique - en apprentissage,23K00022704,7.0,Apprentissage,7.0
0060015J,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,454.0,Apprentissage,5.0
0060015J,Certificat de Spécialisation - Services numériques aux organisations - en apprentissage,23K00032601,18.0,Apprentissage,5.0
0060042N,Certificat de Spécialisation - Services numériques aux organisations - en apprentissage,23K00032601,40.0,Apprentissage,12.0
0597237W,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,18.0,Apprentissage,15.0
0090631M,BTS - Agricole - Technico-commercial - Spécialité produit de la filière bois - en apprentissage,32212031201,19.0,Apprentissage,16.0
0070001N,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,75.0,Apprentissage,3.0
0450066C,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,137.0,Apprentissage,12.0
0341607M,Certificat de Spécialisation Agricole - Arboriste-élagueur - en apprentissage,23G00021406,30.0,Apprentissage,45.0
0342556U,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,34.0,Apprentissage,12.0
0342556U,BTS - Services - Gestion de la PME - en apprentissage,32211031409,22.0,Apprentissage,12.0
0831770Y,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,30.0,Apprentissage,15.0
0682098L,BTS - Services - Communication - en apprentissage,32211032003,59.0,Apprentissage,24.0
0060075Z,BTS - Production - Conception de produits industriels - en apprentissage,32211020009,121.0,Apprentissage,2.0
0840110N,"BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales",32212022115,406.0,Scolaire,32.0
0451335G,BTS - Services - Commerce International,32211031215,431.0,Scolaire,32.0
0952164L,BTS - Production - Management économique de la construction - en apprentissage,32211023013,180.0,Apprentissage,25.0
0761719F,BTS - Services - Assurance - en apprentissage,32211031311,154.0,Apprentissage,40.0
0810791V,BTS - Services - Tourisme - en apprentissage,32211033426,34.0,Apprentissage,24.0
0360766M,Certificat de Spécialisation Agricole - Conduite d'un élevage caprin - en apprentissage,23G00021221,34.0,Apprentissage,15.0
0371409F,Certificat de Spécialisation Agricole - Conduite d'un élevage bovin lait - en apprentissage,23G00021220,5.0,Apprentissage,8.0
0371253L,BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage,32212031205,12.0,Apprentissage,20.0
0390914G,Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage,23K00025406,26.0,Apprentissage,12.0
0390914G,Certificat de Spécialisation - Technicien(ne) en tuyauterie - en apprentissage,23K00025407,12.0,Apprentissage,12.0
0601996U,Certificat de Spécialisation Agricole - Arboriste-élagueur - en apprentissage,23G00021406,13.0,Apprentissage,20.0
0741525F,Certificat de Spécialisation - Aéronautique option avionique - en apprentissage,23K00025312,7.0,Apprentissage,30.0
0790706N,BTS - Production - Bioanalyses en laboratoire de contrôle,32211022209,212.0,Scolaire,27.0
0782602E,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage",32211022710,219.0,Apprentissage,15.0
0770934X,BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage,32211022316,120.0,Apprentissage,12.0
0320025D,FCIL - Mécanicien sur véhicules de compétition,44210099901,189.0,Scolaire,12.0
0740098E,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,44.0,Apprentissage,15.0
0471051M,BTS - Services - Gestion de la PME - en apprentissage,32211031409,57.0,Apprentissage,200.0
0330119A,Certificat de Spécialisation - Technicien(ne) en chaudronnerie aéronautique et spatiale,23K00025408,39.0,Scolaire,12.0
0130053M,BTS - Production - Electrotechnique - en apprentissage,32211025520,246.0,Apprentissage,12.0
0010965U,BTS - Production - Travaux publics - en apprentissage,32211023206,91.0,Apprentissage,15.0
0741622L,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,141.0,Apprentissage,15.0
0741622L,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,57.0,Apprentissage,15.0
0730805D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,96.0,Apprentissage,15.0
0730805D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,82.0,Apprentissage,15.0
0730805D,BTS - Services - Banque  - en apprentissage,32211031313,62.0,Apprentissage,15.0
0730805D,BTS - Services - Tourisme - en apprentissage,32211033426,99.0,Apprentissage,15.0
0730805D,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,50.0,Apprentissage,15.0
0021502X,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,89.0,Apprentissage,20.0
0031127J,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,64.0,Apprentissage,56.0
0861327A,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,22.0,Apprentissage,5.0
0861327A,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,61.0,Apprentissage,5.0
0560181T,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - parcours Marine Nationale / Maistrance-défense",32211022709,35.0,Scolaire,3.0
0400753B,BTS - Services - Economie sociale familiale - en apprentissage,32211033206,64.0,Apprentissage,20.0
0133836Z,BTS - Services - Professions immobilières - en apprentissage,32211031312,155.0,Apprentissage,10.0
0750783U,BTS - Production - Maintenance des systèmes - option D:  maintenance des ascenseurs et élévateurs,32211025017,310.0,Scolaire,24.0
0810012Y,Certificat de Spécialisation - Techn. en énergies renouvelables opt. a énergie électrique - en apprentissage,23K00022704,8.0,Apprentissage,12.0
0763558E,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,47.0,Apprentissage,12.0
0763558E,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,41.0,Apprentissage,12.0
0501596N,BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage,32212031205,11.0,Apprentissage,25.0
0597345N,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,43.0,Apprentissage,60.0
0271415S,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,18.0,Apprentissage,30.0
0922594V,BTS - Services - Communication - en apprentissage,32211032003,71.0,Apprentissage,30.0
0573773S,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,56.0,Apprentissage,20.0
0650027B,BTS - Production - Aéronautique - en apprentissage,32211025303,437.0,Apprentissage,12.0
0430958H,"Certificat de Spécialisation Agricole - Production, transformation et commercialisation des produits fermiers - en apprentissage",23G00021213,9.0,Apprentissage,10.0
0700958L,"BTS - Agricole - Technico-commercial - Spécialité vins, bières et spiritueux - en apprentissage",32212031202,8.0,Apprentissage,25.0
0711078L,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,21.0,Apprentissage,12.0
0252040G,"BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales - en apprentissage",32212022115,134.0,Apprentissage,16.0
0061763J,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,141.0,Apprentissage,12.0
0120621K,"BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage",32212022117,15.0,Apprentissage,18.0
0020025S,BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage,32211025216,17.0,Apprentissage,10.0
0840709P,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,61.0,Apprentissage,15.0
0131767A,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,192.0,Apprentissage,18.0
0630022G,BTS - Production - Conception de produits industriels,32211020009,147.0,Scolaire,18.0
0471051M,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,107.0,Apprentissage,200.0
0471051M,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,114.0,Apprentissage,200.0
0930119Z,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,881.0,Apprentissage,15.0
0660924W,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,113.0,Apprentissage,18.0
0081047V,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,29.0,Apprentissage,10.0
0080047H,Certificat de Spécialisation - Maintenance des installations oléohydrauliques et pneumatiques - en apprentissage,23K00025123,3.0,Apprentissage,3.0
0442393M,BTS - Services - Tourisme - en apprentissage,32211033426,91.0,Apprentissage,10.0
0783751D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,89.0,Apprentissage,45.0
0442393M,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,25.0,Apprentissage,8.0
0711937V,BTS - Services - Gestion de la PME - en apprentissage,32211031409,52.0,Apprentissage,30.0
0711937V,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,37.0,Apprentissage,30.0
0212251H,BTS - Services - Gestion de la PME - en apprentissage,32211031409,94.0,Apprentissage,25.0
0333233K,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,44.0,Apprentissage,15.0
0333233K,BTS - Services - Gestion de la PME - en apprentissage,32211031409,41.0,Apprentissage,15.0
0332935L,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,96.0,Apprentissage,20.0
0332935L,BTS - Services - Tourisme - en apprentissage,32211033426,145.0,Apprentissage,20.0
0442614C,BTS - Production - Electrotechnique - en apprentissage,32211025520,21.0,Apprentissage,15.0
0300002P,BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage,32211020111,25.0,Apprentissage,3.0
0912431Y,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,93.0,Apprentissage,500.0
0062327X,BTS - Services - Diététique et nutrition - en apprentissage,32211033115,214.0,Apprentissage,30.0
0751909T,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,362.0,Apprentissage,100.0
0620056Z,BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage,32211031216,82.0,Apprentissage,12.0
0352906U,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,194.0,Apprentissage,60.0
0120012Y,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,24.0,Apprentissage,2.0
0422315N,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,84.0,Apprentissage,60.0
0754022P,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,152.0,Apprentissage,40.0
0831710H,BTS - Services - Gestion de la PME - en apprentissage,32211031409,36.0,Apprentissage,15.0
0420044V,BTS - Services - Assurance,32211031311,401.0,Scolaire,30.0
0772296C,BTS - Production - Contrôle industriel et régulation automatique - en apprentissage,32211020113,120.0,Apprentissage,12.0
0421975U,BTS - Services - Opticien-Lunetier - en apprentissage,32211033107,246.0,Apprentissage,24.0
0690035N,Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif,23K00033501,46.0,Scolaire,20.0
0420049A,Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif,23K00033501,87.0,Scolaire,20.0
0422378G,BTS - Services - Diététique et nutrition - en apprentissage,32211033115,125.0,Apprentissage,15.0
0772962B,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,237.0,Apprentissage,200.0
0731392S,BTS - Services - Gestion de la PME - en apprentissage,32211031409,165.0,Apprentissage,4.0
9711015B,BTS - Agricole - Développement et animation de projets territoriaux,32212034101,19.0,Scolaire,15.0
0840218F,BTS - Agricole - Viticulture-Oenologie,32212021112,179.0,Scolaire,27.0
0420033H,BTS - Services - Gestion de la PME - en apprentissage,32211031409,139.0,Apprentissage,15.0
0763500S,BTS - Services - Photographie - en apprentissage,32211032325,75.0,Apprentissage,16.0
0340994W,BTS - Services - Management Commercial Opérationnel,32211031213,72.0,Scolaire,32.0
0340994W,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,64.0,Scolaire,28.0
9711278M,BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage,32211025216,40.0,Apprentissage,3.0
9711278M,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,46.0,Apprentissage,12.0
0350793X,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,208.0,Apprentissage,12.0
0690723L,BTS - Services - Professions immobilières - en apprentissage,32211031312,264.0,Apprentissage,50.0
0620190V,Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif,23K00033501,90.0,Scolaire,25.0
0763500S,BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune - en apprentissage,32211032209,79.0,Apprentissage,16.0
0460007H,BTS - Services - Gestion de la PME - en apprentissage,32211031409,63.0,Apprentissage,4.0
0593335E,BTS - Services - Gestion de la PME - en apprentissage,32211031409,41.0,Apprentissage,13.0
0540042C,BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage,32211022316,56.0,Apprentissage,15.0
0540042C,BTS - Production - Electrotechnique - en apprentissage,32211025520,161.0,Apprentissage,24.0
0062201K,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage",32211020116,107.0,Apprentissage,20.0
0550025D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,85.0,Apprentissage,10.0
0550025D,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,52.0,Apprentissage,10.0
0512212C,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,101.0,Apprentissage,24.0
0611175W,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,99.0,Apprentissage,20.0
0352446U,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,50.0,Apprentissage,25.0
0596328H,BTS - Agricole - Gestion et maitrise de l'eau - en apprentissage,32212034302,36.0,Apprentissage,18.0
6200739J,BTS - Services - Banque  - en apprentissage,32211031313,121.0,Apprentissage,14.0
0624253L,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,31.0,Apprentissage,12.0
0753082T,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,43.0,Apprentissage,15.0
0420985T,BTS - Production - Maintenance des véhicules option motocycles - en apprentissage,32211025217,113.0,Apprentissage,12.0
0942545F,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,307.0,Apprentissage,200.0
0942545F,BTS - Services - Gestion de la PME - en apprentissage,32211031409,269.0,Apprentissage,200.0
0942545F,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,281.0,Apprentissage,200.0
0596328H,"BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage",32212022117,40.0,Apprentissage,18.0
0624176C,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,80.0,Apprentissage,10.0
0133424B,BTS - Services - Gestion des transports et logistique associée,32211031103,126.0,Scolaire,15.0
0021906L,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,43.0,Apprentissage,16.0
0011118K,BTS - Services - Gestion des transports et logistique associée,32211031103,313.0,Scolaire,30.0
0690042W,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,2973.0,Scolaire,35.0
0130036U,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,315.0,Apprentissage,12.0
0422378G,BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage,32211033002,80.0,Apprentissage,15.0
0670071N,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,80.0,Apprentissage,3.0
0672772Z,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,112.0,Apprentissage,25.0
0040010P,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,73.0,Apprentissage,5.0
0290023T,BTS - Services - Communication,32211032003,476.0,Scolaire,35.0
0380032D,BTS - Services - Management Commercial Opérationnel,32211031213,965.0,Scolaire,34.0
0130036U,BTS - Services - Commerce International - en apprentissage,32211031215,1268.0,Apprentissage,12.0
0061478Z,BTS - Production - Bâtiment - en apprentissage,32211023012,336.0,Apprentissage,15.0
0133288D,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,262.0,Apprentissage,20.0
0422296T,BTS - Services - Gestion de la PME - en apprentissage,32211031409,20.0,Apprentissage,15.0
0061478Z,BTS - Production - Management économique de la construction - en apprentissage,32211023013,175.0,Apprentissage,15.0
0731518D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,196.0,Apprentissage,50.0
0731518D,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,77.0,Apprentissage,25.0
0134462E,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,70.0,Apprentissage,12.0
0850076W,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,65.0,Apprentissage,25.0
0851344Z,BTS - Production - Systèmes constructifs bois et habitat - en apprentissage,32211023412,74.0,Apprentissage,12.0
0270029K,BTS - Services - Gestion de la PME - en apprentissage,32211031409,97.0,Apprentissage,15.0
0951721E,BTS - Services - Professions immobilières - en apprentissage,32211031312,192.0,Apprentissage,20.0
0756457L,BTS - Services - Diététique et nutrition - en apprentissage,32211033115,415.0,Apprentissage,150.0
0756457L,BTS - Services - Communication - en apprentissage,32211032003,285.0,Apprentissage,100.0
0512221M,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,30.0,Apprentissage,6.0
0922667Z,BTS - Services - Professions immobilières - en apprentissage,32211031312,245.0,Apprentissage,40.0
0572820F,BTS - Production - Management économique de la construction - en apprentissage,32211023013,37.0,Apprentissage,27.0
0572820F,"BTS - Production - Finitions, aménagement des bâtiments: conception et réalisation - en apprentissage",32211023306,63.0,Apprentissage,27.0
0142120D,Certificat de Spécialisation - Production et réparation de produits électroniques - en apprentissage,23K00025510,19.0,Apprentissage,10.0
0731595M,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,1.0,Apprentissage,20.0
0731595M,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,2.0,Apprentissage,20.0
0313165X,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,251.0,Apprentissage,60.0
0062390R,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,98.0,Apprentissage,60.0
0550047C,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,15.0,Apprentissage,20.0
0756004U,BTS - Production - Métiers de la mode-vêtements - en apprentissage,32211024207,791.0,Apprentissage,110.0
0756004U,BTS - Services - Tourisme - en apprentissage,32211033426,203.0,Apprentissage,50.0
0754030Y,BTS - Services - Commerce International - en apprentissage,32211031215,1047.0,Apprentissage,35.0
0573780Z,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,52.0,Apprentissage,10.0
0573780Z,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,72.0,Apprentissage,10.0
0630022G,Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage,23K00025406,35.0,Apprentissage,1.0
0602235D,BTS - Services - Gestion de la PME - en apprentissage,32211031409,95.0,Apprentissage,30.0
0851725N,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,73.0,Apprentissage,30.0
0590044C,Certificat de Spécialisation - Production et réparation de produits électroniques - en apprentissage,23K00025510,5.0,Apprentissage,15.0
0220023F,BTS - Services - Services informatiques aux organisations,32211032612,290.0,Scolaire,35.0
0753815P,BTS - Services - Collaborateur juriste notarial - en apprentissage,32211034502,350.0,Apprentissage,20.0
0850086G,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,27.0,Apprentissage,12.0
0383053M,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,73.0,Apprentissage,40.0
0660988R,BTS - Services - Tourisme - en apprentissage,32211033426,78.0,Apprentissage,20.0
0631033F,BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage,32211031216,27.0,Apprentissage,6.0
0623279C,Certificat de Spécialisation Agricole - Arboriste-élagueur - en apprentissage,23G00021406,9.0,Apprentissage,16.0
0022130E,BTS - Agricole - Aménagements paysagers - en apprentissage,32212021401,71.0,Apprentissage,26.0
0690670D,BTS - Services - Professions immobilières,32211031312,124.0,Scolaire,120.0
0690670D,BTS - Services - Services informatiques aux organisations,32211032612,75.0,Scolaire,30.0
9711051R,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,76.0,Apprentissage,20.0
0870581J,"BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage",32212022117,1.0,Apprentissage,8.0
0421736J,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,68.0,Apprentissage,15.0
0880013L,FCIL - Saveurs et équilibre,44210099901,16.0,Scolaire,12.0
0421807L,BTS - Agricole - Gestion et maitrise de l'eau - en apprentissage,32212034302,35.0,Apprentissage,30.0
0400007R,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,206.0,Apprentissage,5.0
0271905Z,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,100.0,Apprentissage,30.0
0271905Z,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,109.0,Apprentissage,30.0
0682099M,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,47.0,Apprentissage,40.0
0350807M,Certificat de Spécialisation - Sommellerie - en apprentissage,23K00033414,10.0,Apprentissage,8.0
0831821D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,28.0,Apprentissage,15.0
0342092P,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,57.0,Apprentissage,20.0
0333489N,BTS - Services - Diététique et nutrition - en apprentissage,32211033115,206.0,Apprentissage,20.0
0750690T,BTS - Services - Diététique et nutrition,32211033115,2041.0,Scolaire,68.0
0750690T,BTS - Services - Economie sociale familiale,32211033206,1129.0,Scolaire,34.0
0750690T,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,1390.0,Scolaire,34.0
0701029N,Certificat de Spécialisation Agricole - Pilotage de machines agricoles et travaux mécanisés à haute technicité - en apprentissage,23G00021007,34.0,Apprentissage,20.0
0431017X,Certificat de Spécialisation Agricole - Pilote de machines de bûcheronnage - en apprentissage,23G00021006,27.0,Apprentissage,8.0
0371836V,BTS - Services - Communication - en apprentissage,32211032003,205.0,Apprentissage,25.0
0371836V,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,226.0,Apprentissage,45.0
0352503F,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,25.0,Apprentissage,16.0
0030051P,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,35.0,Apprentissage,2.0
0692360R,BTS - Services - Professions immobilières - en apprentissage,32211031312,128.0,Apprentissage,15.0
0301757X,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,36.0,Apprentissage,5.0
0301757X,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,18.0,Apprentissage,5.0
0442721U,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,156.0,Apprentissage,30.0
0442721U,BTS - Services - Gestion de la PME - en apprentissage,32211031409,77.0,Apprentissage,25.0
0442721U,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,214.0,Apprentissage,30.0
0442721U,BTS - Services - Communication - en apprentissage,32211032003,130.0,Apprentissage,15.0
0352813T,BTS - Services - Gestion de la PME - en apprentissage,32211031409,58.0,Apprentissage,5.0
9711122T,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,155.0,Apprentissage,15.0
9711122T,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,106.0,Apprentissage,15.0
0711782B,BTS - Agricole - Viticulture-Oenologie - en apprentissage,32212021112,78.0,Apprentissage,15.0
0410001D,"BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants",32211022711,71.0,Scolaire,14.0
0410001D,"BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants - en apprentissage",32211022711,33.0,Apprentissage,1.0
0921230M,BTS - Services - Opticien-Lunetier - en apprentissage,32211033107,731.0,Apprentissage,16.0
0332744D,BTS - Services - Banque  - en apprentissage,32211031313,539.0,Apprentissage,15.0
9760229V,BTS - Services - Management opérationnel de la sécurité,32211034401,610.0,Scolaire,15.0
0332497K,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,241.0,Apprentissage,25.0
0310047H,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,378.0,Apprentissage,12.0
0331495W,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,135.0,Apprentissage,20.0
0711566S,BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage,32211025415,29.0,Apprentissage,10.0
0711566S,BTS - Production - Electrotechnique - en apprentissage,32211025520,46.0,Apprentissage,25.0
0080972N,"BTS - Agricole - Métiers de l'élevage: développement, production et conseil - en apprentissage",32212021207,102.0,Apprentissage,20.0
0281057X,BTS - Services - Gestion de la PME - en apprentissage,32211031409,145.0,Apprentissage,20.0
0281057X,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,210.0,Apprentissage,20.0
0311375B,BTS - Services - Métiers de la coiffure - en apprentissage,32211033607,107.0,Apprentissage,13.0
0501614H,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,159.0,Apprentissage,42.0
0383551D,BTS - Services - Gestion de la PME - en apprentissage,32211031409,41.0,Apprentissage,25.0
0870118F,BTS - Production - Bioanalyses en laboratoire de contrôle - en apprentissage,32211022209,84.0,Apprentissage,2.0
0781981E,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,138.0,Apprentissage,20.0
0400007R,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage",32211020116,88.0,Apprentissage,5.0
0061478Z,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage,32211025015,180.0,Apprentissage,15.0
9711051R,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,100.0,Apprentissage,20.0
0352375S,BTS - Production - Electrotechnique - en apprentissage,32211025520,145.0,Apprentissage,12.0
0771204R,BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage,32211032328,58.0,Apprentissage,30.0
0771204R,BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage,32211032329,115.0,Apprentissage,30.0
0771204R,BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage,32211032330,101.0,Apprentissage,30.0
0771204R,BTS - Services - Métiers de l'audio-visuel opt : montage et post-production - en apprentissage,32211032332,103.0,Apprentissage,30.0
0771204R,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,117.0,Apprentissage,30.0
0693452C,BTS - Services - Gestion de la PME - en apprentissage,32211031409,31.0,Apprentissage,20.0
0281099T,BTS - Services - Professions immobilières - en apprentissage,32211031312,102.0,Apprentissage,20.0
0923025N,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,242.0,Apprentissage,30.0
0923025N,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,225.0,Apprentissage,30.0
0694615S,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,200.0,Apprentissage,60.0
0670020H,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,279.0,Apprentissage,24.0
0597240Z,BTS - Services - Tourisme - en apprentissage,32211033426,42.0,Apprentissage,12.0
