id;millesime;code_region_ij;code_region;voie;cfd;mefstat11;nb_annee_term;nb_en_emploi_12_mois;nb_en_emploi_18_mois;nb_en_emploi_24_mois;nb_en_emploi_6_mois;nb_poursuite_etudes;nb_sortant;taux_emploi_12_mois;taux_emploi_18_mois;taux_emploi_24_mois;taux_emploi_6_mois;taux_poursuite_etudes
2020_2021_01_scolaire_32221031409;2020_2021;01;84;scolaire;;32221031409;1418;558;563;558;522;555;863;65;65;65;60;39
2020_2021_01_scolaire_23220032225;2020_2021;01;84;scolaire;;23220032225;20;0;1;1;1;12;8;;;;;60
2020_2021_01_scolaire_23220023322;2020_2021;01;84;scolaire;;23220023322;17;4;2;3;3;11;6;;;;;
2020_2021_01_scolaire_23110033616;2020_2021;01;84;scolaire;;23110033616;48;13;14;15;15;19;29;45;48;52;52;40
2020_2021_01_scolaire_23830033602;2020_2021;01;84;scolaire;;23830033602;23;11;11;11;6;7;16;;;;;30
2020_2021_01_scolaire_23220022141;2020_2021;01;84;scolaire;;23220022141;109;13;11;13;8;82;27;48;41;48;30;75
2020_2021_01_scolaire_32221022506;2020_2021;01;84;scolaire;;32221022506;5;2;2;2;1;3;2;;;;;
2020_2021_01_scolaire_23830025509;2020_2021;01;84;scolaire;;23830025509;178;53;56;53;47;84;94;56;60;56;50;47
2020_2021_01_scolaire_23220022133;2020_2021;01;84;scolaire;;23220022133;20;0;0;2;0;16;4;;;;;80
2020_2021_01_scolaire_23220024240;2020_2021;01;84;scolaire;;23220024240;222;32;37;42;21;102;120;27;31;35;18;46
2020_2021_01_scolaire_32221033204;2020_2021;01;84;scolaire;;32221033204;514;116;115;133;103;297;217;53;53;61;47;58
2020_2021_01_scolaire_23220031219;2020_2021;01;84;scolaire;;23220031219;68;10;13;10;11;40;28;36;46;36;39;59
2020_2021_01_scolaire_23220031117;2020_2021;01;84;scolaire;;23220031117;41;16;17;19;11;11;30;53;57;63;37;27
2020_2021_01_scolaire_23220022427;2020_2021;01;84;scolaire;;23220022427;22;3;2;2;1;18;4;;;;;82
2020_2021_01_scolaire_32221022312;2020_2021;01;84;scolaire;;32221022312;18;4;6;6;3;9;9;;;;;
2020_2021_01_scolaire_32221023011;2020_2021;01;84;scolaire;;32221023011;35;8;9;8;1;22;13;;;;;63
2020_2021_01_scolaire_23220025221;2020_2021;01;84;scolaire;;23220025221;7;0;0;1;0;6;1;;;;;
2020_2021_01_scolaire_23830023203;2020_2021;01;84;scolaire;;23830023203;153;57;57;58;47;71;82;70;70;71;57;46
2020_2021_01_scolaire_23830022105;2020_2021;01;84;scolaire;;23830022105;173;29;32;30;21;130;43;67;74;70;49;75
2020_2021_01_scolaire_23910025310;2020_2021;01;84;scolaire;;23910025310;11;1;2;1;1;5;6;;;;;
2020_2021_01_scolaire_23220025436;2020_2021;01;84;scolaire;;23220025436;14;0;1;0;0;13;1;;;;;
2020_2021_01_scolaire_32221033423;2020_2021;01;84;scolaire;;32221033423;221;95;82;93;76;99;122;78;67;76;62;45
2020_2021_01_scolaire_23830024002;2020_2021;01;84;scolaire;;23830024002;14;5;7;7;2;2;12;;;;;
2020_2021_01_scolaire_23220023440;2020_2021;01;84;scolaire;;23220023440;57;10;11;11;10;30;27;37;41;41;37;53
2020_2021_01_scolaire_23220031216;2020_2021;01;84;scolaire;;23220031216;1148;197;237;246;126;598;550;36;43;45;23;52
2020_2021_01_scolaire_23830025215;2020_2021;01;84;scolaire;;23830025215;142;44;45;47;37;78;64;69;70;73;58;55
2020_2021_01_scolaire_23110024242;2020_2021;01;84;scolaire;;23110024242;21;8;8;7;8;4;17;;;;;19
2020_2021_01_scolaire_23830024301;2020_2021;01;84;scolaire;;23830024301;22;3;2;2;1;19;3;;;;;86
2020_2021_01_scolaire_23830025216;2020_2021;01;84;scolaire;;23830025216;93;58;52;58;48;25;68;85;76;85;71;27
2020_2021_01_scolaire_32221025215;2020_2021;01;84;scolaire;;32221025215;130;56;52;60;53;53;77;73;68;78;69;41
2020_2021_01_scolaire_23830023102;2020_2021;01;84;scolaire;;23830023102;39;12;14;16;7;21;18;;;;;54
2020_2021_01_scolaire_23110024238;2020_2021;01;84;scolaire;;23110024238;15;2;2;2;2;12;3;;;;;
2020_2021_01_scolaire_23830023003;2020_2021;01;84;scolaire;;23830023003;103;19;15;18;11;67;36;53;42;50;31;65
2020_2021_01_scolaire_23830030001;2020_2021;01;84;scolaire;;23830030001;4890;834;940;973;707;3044;1846;45;51;53;38;62
2020_2021_01_scolaire_32221022208;2020_2021;01;84;scolaire;;32221022208;77;24;25;28;22;37;40;60;62;70;55;48
2020_2021_01_scolaire_23220023442;2020_2021;01;84;scolaire;;23220023442;33;6;7;6;2;19;14;;;;;58
2020_2021_01_scolaire_23110022136;2020_2021;01;84;scolaire;;23110022136;5;3;3;4;3;1;4;;;;;
2020_2021_01_scolaire_23110033411;2020_2021;01;84;scolaire;;23110033411;24;8;9;7;8;7;17;;;;;29
2020_2021_01_scolaire_32221032105;2020_2021;01;84;scolaire;;32221032105;11;3;1;1;2;6;5;;;;;
2020_2021_01_scolaire_23830025214;2020_2021;01;84;scolaire;;23830025214;881;285;291;288;232;439;442;64;66;65;52;50
2020_2021_01_scolaire_23910034401;2020_2021;01;84;scolaire;;23910034401;32;9;7;8;8;15;17;;;;;47
2020_2021_01_scolaire_32221032325;2020_2021;01;84;scolaire;;32221032325;25;13;11;13;4;1;24;54;46;54;17;4
2020_2021_01_scolaire_23110023445;2020_2021;01;84;scolaire;;23110023445;46;10;7;12;10;31;15;;;;;67
2020_2021_01_scolaire_32221022314;2020_2021;01;84;scolaire;;32221022314;18;5;8;7;5;8;10;;;;;
2020_2021_01_scolaire_23220034307;2020_2021;01;84;scolaire;;23220034307;79;20;22;20;18;40;39;51;56;51;46;51
2020_2021_01_scolaire_23830033002;2020_2021;01;84;scolaire;;23830033002;319;82;93;93;64;143;176;47;53;53;36;45
2020_2021_01_scolaire_32221025005;2020_2021;01;84;scolaire;;32221025005;76;26;24;30;27;31;45;58;53;67;60;41
2020_2021_01_scolaire_23910022705;2020_2021;01;84;scolaire;;23910022705;11;1;4;3;3;4;7;;;;;
2020_2021_01_scolaire_23830025108;2020_2021;01;84;scolaire;;23830025108;6;1;1;1;1;4;2;;;;;
2020_2021_01_scolaire_23220023438;2020_2021;01;84;scolaire;;23220023438;12;0;2;2;1;6;6;;;;;
2020_2021_01_scolaire_32221034303;2020_2021;01;84;scolaire;;32221034303;27;10;9;10;7;14;13;;;;;52
2020_2021_01_scolaire_32221023305;2020_2021;01;84;scolaire;;32221023305;91;44;46;48;38;34;57;77;81;84;67;37
2020_2021_01_scolaire_23830034304;2020_2021;01;84;scolaire;;23830034304;143;42;47;43;34;42;101;42;47;43;34;29
2020_2021_01_scolaire_23220023326;2020_2021;01;84;scolaire;;23220023326;34;8;10;10;7;16;18;;;;;47
2020_2021_01_scolaire_32221033424;2020_2021;01;84;scolaire;;32221033424;231;128;119;122;105;70;161;80;74;76;65;30
2020_2021_01_scolaire_32221032611;2020_2021;01;84;scolaire;;32221032611;454;131;143;149;119;210;244;54;59;61;49;46
2020_2021_01_scolaire_23830025514;2020_2021;01;84;scolaire;;23830025514;372;53;60;71;40;233;139;38;43;51;29;63
2020_2021_01_scolaire_32221025216;2020_2021;01;84;scolaire;;32221025216;29;20;21;20;19;4;25;80;84;80;76;14
2020_2021_01_scolaire_23110023430;2020_2021;01;84;scolaire;;23110023430;20;4;7;9;3;8;12;;;;;40
2020_2021_01_scolaire_32221031311;2020_2021;01;84;scolaire;;32221031311;164;44;45;46;46;97;67;66;67;69;69;59
2020_2021_01_scolaire_32221022317;2020_2021;01;84;scolaire;;32221022317;198;82;85;81;72;79;119;69;71;68;61;40
2020_2021_01_scolaire_23220031223;2020_2021;01;84;scolaire;;23220031223;17;2;4;3;2;11;6;;;;;
2020_2021_01_scolaire_32221024112;2020_2021;01;84;scolaire;;32221024112;22;8;5;5;6;13;9;;;;;59
2020_2021_01_scolaire_32221025001;2020_2021;01;84;scolaire;;32221025001;78;29;30;32;22;33;45;64;67;71;49;42
2020_2021_01_scolaire_23220034405;2020_2021;01;84;scolaire;;23220034405;386;53;59;75;23;262;124;43;48;60;19;68
2020_2021_01_scolaire_32221025519;2020_2021;01;84;scolaire;;32221025519;38;10;12;12;10;23;15;;;;;61
2020_2021_01_scolaire_23830022703;2020_2021;01;84;scolaire;;23830022703;405;108;106;122;91;201;204;53;52;60;45;50
2020_2021_01_scolaire_23220025123;2020_2021;01;84;scolaire;;23220025123;19;2;5;5;0;9;10;;;;;
2020_2021_01_scolaire_23220022140;2020_2021;01;84;scolaire;;23220022140;8;3;2;3;0;5;3;;;;;
2020_2021_01_scolaire_23220025431;2020_2021;01;84;scolaire;;23220025431;332;91;97;116;74;151;181;50;54;64;41;45
2020_2021_01_scolaire_32221022710;2020_2021;01;84;scolaire;;32221022710;22;10;11;13;10;7;15;;;;;32
2020_2021_01_scolaire_23110033615;2020_2021;01;84;scolaire;;23110033615;17;4;3;3;2;7;10;;;;;
2020_2021_01_scolaire_23220024241;2020_2021;01;84;scolaire;;23220024241;23;9;7;4;5;5;18;;;;;22
2020_2021_01_scolaire_23830031106;2020_2021;01;84;scolaire;;23830031106;428;138;149;151;119;186;242;57;62;62;49;43
2020_2021_01_scolaire_23830025005;2020_2021;01;84;scolaire;;23830025005;31;10;11;14;13;14;17;;;;;45
2020_2021_01_scolaire_23110033610;2020_2021;01;84;scolaire;;23110033610;55;11;13;10;9;34;21;52;62;48;43;62
2020_2021_01_scolaire_23110025136;2020_2021;01;84;scolaire;;23110025136;15;7;6;7;5;7;8;;;;;
2020_2021_01_scolaire_23830025220;2020_2021;01;84;scolaire;;23830025220;62;23;19;20;18;27;35;66;54;57;51;44
2020_2021_01_scolaire_23220024006;2020_2021;01;84;scolaire;;23220024006;13;1;4;5;3;4;9;;;;;
2020_2021_01_scolaire_23220022130;2020_2021;01;84;scolaire;;23220022130;12;2;3;3;2;7;5;;;;;
2020_2021_01_scolaire_32221034501;2020_2021;01;84;scolaire;;32221034501;136;48;46;49;43;72;64;75;72;77;67;53
2020_2021_01_scolaire_32221032332;2020_2021;01;84;scolaire;;32221032332;20;1;2;3;1;13;7;;;;;65
2020_2021_01_scolaire_32221033603;2020_2021;01;84;scolaire;;32221033603;177;106;99;109;89;29;148;72;67;74;60;16
2020_2021_01_scolaire_23220023439;2020_2021;01;84;scolaire;;23220023439;31;12;12;13;9;13;18;;;;;42
2020_2021_01_scolaire_23830023004;2020_2021;01;84;scolaire;;23830023004;210;38;43;39;30;143;67;57;64;58;45;68
2020_2021_01_scolaire_23110022324;2020_2021;01;84;scolaire;;23110022324;11;6;6;7;5;4;7;;;;;
2020_2021_01_scolaire_32221024206;2020_2021;01;84;scolaire;;32221024206;10;1;1;1;0;7;3;;;;;
2020_2021_01_scolaire_23220022509;2020_2021;01;84;scolaire;;23220022509;18;5;6;6;5;10;8;;;;;
2020_2021_01_scolaire_32221022709;2020_2021;01;84;scolaire;;32221022709;64;25;25;29;22;30;34;74;74;85;65;47
2020_2021_01_scolaire_32221032409;2020_2021;01;84;scolaire;;32221032409;1061;378;383;382;318;430;631;60;61;61;50;41
2020_2021_01_scolaire_23220025222;2020_2021;01;84;scolaire;;23220025222;25;9;5;9;7;12;13;;;;;48
2020_2021_01_scolaire_23830025219;2020_2021;01;84;scolaire;;23830025219;41;9;7;8;6;29;12;;;;;71
2020_2021_01_scolaire_23830025406;2020_2021;01;84;scolaire;;23830025406;139;43;49;53;43;59;80;54;61;66;54;42
2020_2021_01_scolaire_23830025006;2020_2021;01;84;scolaire;;23830025006;165;28;30;32;21;110;55;51;55;58;38;67
2020_2021_01_scolaire_23220033411;2020_2021;01;84;scolaire;;23220033411;279;43;48;54;21;146;133;32;36;41;16;52
2020_2021_01_scolaire_23220022129;2020_2021;01;84;scolaire;;23220022129;1169;225;259;285;160;489;680;33;38;42;24;42
2020_2021_01_scolaire_32221033605;2020_2021;01;84;scolaire;;32221033605;79;32;34;36;24;29;50;64;68;72;48;37
2020_2021_01_scolaire_23220023119;2020_2021;01;84;scolaire;;23220023119;6;2;1;2;1;4;2;;;;;
2020_2021_01_scolaire_32221022505;2020_2021;01;84;scolaire;;32221022505;12;5;5;6;5;3;9;;;;;
2020_2021_01_scolaire_32221023107;2020_2021;01;84;scolaire;;32221023107;50;18;14;19;15;25;25;72;56;76;60;50
2020_2021_01_scolaire_32221031212;2020_2021;01;84;scolaire;;32221031212;1574;620;614;617;577;673;901;69;68;68;64;43
2020_2021_01_scolaire_23110031214;2020_2021;01;84;scolaire;;23110031214;13;0;0;0;0;8;5;;;;;
2020_2021_01_scolaire_23220033615;2020_2021;01;84;scolaire;;23220033615;206;35;35;41;20;138;68;51;51;60;29;67
2020_2021_01_scolaire_23110025436;2020_2021;01;84;scolaire;;23110025436;17;2;2;3;3;10;7;;;;;
2020_2021_01_scolaire_23910022704;2020_2021;01;84;scolaire;;23910022704;30;16;17;13;13;10;20;80;85;65;65;33
2020_2021_01_scolaire_32221025214;2020_2021;01;84;scolaire;;32221025214;22;6;5;4;4;13;9;;;;;59
2020_2021_01_scolaire_23220022136;2020_2021;01;84;scolaire;;23220022136;117;17;17;22;15;70;47;36;36;47;32;60
2020_2021_01_scolaire_23110031216;2020_2021;01;84;scolaire;;23110031216;35;4;8;10;4;12;23;17;35;43;17;34
2020_2021_01_scolaire_32221020111;2020_2021;01;84;scolaire;;32221020111;301;129;135;129;110;107;194;66;70;66;57;36
2020_2021_01_scolaire_23830025302;2020_2021;01;84;scolaire;;23830025302;19;2;2;4;1;13;6;;;;;
2020_2021_01_scolaire_23220033610;2020_2021;01;84;scolaire;;23220033610;236;34;50;40;31;152;84;40;60;48;37;64
2020_2021_01_scolaire_23220023219;2020_2021;01;84;scolaire;;23220023219;1;;;;;;;;;;;
2020_2021_01_scolaire_23910033411;2020_2021;01;84;scolaire;;23910033411;3;;;;;;;;;;;
2020_2021_01_scolaire_23110025431;2020_2021;01;84;scolaire;;23110025431;4;;;;;;;;;;;
2020_2021_01_scolaire_23220024238;2020_2021;01;84;scolaire;;23220024238;2;;;;;;;;;;;
2020_2021_01_scolaire_23110024322;2020_2021;01;84;scolaire;;23110024322;1;;;;;;;;;;;
2020_2021_01_scolaire_23910022703;2020_2021;01;84;scolaire;;23910022703;3;;;;;;;;;;;
2020_2021_01_scolaire_23110022137;2020_2021;01;84;scolaire;;23110022137;1;;;;;;;;;;;
2020_2021_01_apprentissage_32020008;2020_2021;01;84;apprentissage;32020008;;191;71;66;72;68;92;99;72;67;73;69;48
2020_2021_01_apprentissage_32020009;2020_2021;01;84;apprentissage;32020009;;108;37;39;38;34;63;45;82;87;84;76;58
2020_2021_01_apprentissage_32020111;2020_2021;01;84;apprentissage;32020111;;80;39;37;37;33;31;49;80;76;76;67;39
2020_2021_01_apprentissage_32020112;2020_2021;01;84;apprentissage;32020112;;91;38;37;37;38;37;54;70;69;69;70;41
2020_2021_01_apprentissage_32020113;2020_2021;01;84;apprentissage;32020113;;63;43;46;42;41;14;49;88;94;86;84;22
2020_2021_01_apprentissage_32020114;2020_2021;01;84;apprentissage;32020114;;3;;;;;;;;;;;
2020_2021_01_apprentissage_32022002;2020_2021;01;84;apprentissage;32022002;;20;9;11;11;8;8;12;;;;;40
2020_2021_01_apprentissage_32022003;2020_2021;01;84;apprentissage;32022003;;14;8;7;8;7;5;9;;;;;
2020_2021_01_apprentissage_32022208;2020_2021;01;84;apprentissage;32022208;;34;20;20;21;18;8;26;77;77;81;69;24
2020_2021_01_apprentissage_32022310;2020_2021;01;84;apprentissage;32022310;;2;;;;;;;;;;;
2020_2021_01_apprentissage_32022311;2020_2021;01;84;apprentissage;32022311;;4;;;;;;;;;;;
2020_2021_01_apprentissage_32022314;2020_2021;01;84;apprentissage;32022314;;6;2;2;1;1;3;3;;;;;
2020_2021_01_apprentissage_32022316;2020_2021;01;84;apprentissage;32022316;;16;11;9;9;10;4;12;;;;;
2020_2021_01_apprentissage_32022317;2020_2021;01;84;apprentissage;32022317;;255;156;156;161;140;73;182;86;86;88;77;29
2020_2021_01_apprentissage_32022318;2020_2021;01;84;apprentissage;32022318;;72;34;33;34;31;27;45;76;73;76;69;38
2020_2021_01_apprentissage_32022505;2020_2021;01;84;apprentissage;32022505;;12;5;4;4;5;6;6;;;;;
2020_2021_01_apprentissage_32022506;2020_2021;01;84;apprentissage;32022506;;75;46;49;49;42;17;58;79;84;84;72;23
2020_2021_01_apprentissage_32022709;2020_2021;01;84;apprentissage;32022709;;105;53;52;50;53;45;60;88;87;83;88;43
2020_2021_01_apprentissage_32022710;2020_2021;01;84;apprentissage;32022710;;63;34;33;30;31;20;43;79;77;70;72;32
2020_2021_01_apprentissage_32022711;2020_2021;01;84;apprentissage;32022711;;183;71;73;75;69;88;95;75;77;79;73;48
2020_2021_01_apprentissage_32023010;2020_2021;01;84;apprentissage;32023010;;59;32;31;31;33;19;40;80;78;78;82;32
2020_2021_01_apprentissage_32023012;2020_2021;01;84;apprentissage;32023012;;75;36;34;36;36;32;43;84;79;84;84;43
2020_2021_01_apprentissage_32023103;2020_2021;01;84;apprentissage;32023103;;11;3;5;5;5;4;7;;;;;
2020_2021_01_apprentissage_32023107;2020_2021;01;84;apprentissage;32023107;;104;37;37;37;35;60;44;84;84;84;80;58
2020_2021_01_apprentissage_32023108;2020_2021;01;84;apprentissage;32023108;;88;52;51;49;47;29;59;88;86;83;80;33
2020_2021_01_apprentissage_32023109;2020_2021;01;84;apprentissage;32023109;;8;3;2;2;3;4;4;;;;;
2020_2021_01_apprentissage_32023205;2020_2021;01;84;apprentissage;32023205;;18;8;8;9;7;9;9;;;;;
2020_2021_01_apprentissage_32023304;2020_2021;01;84;apprentissage;32023304;;4;;;;;;;;;;;
2020_2021_01_apprentissage_32023305;2020_2021;01;84;apprentissage;32023305;;36;27;29;25;26;5;31;87;94;81;84;14
2020_2021_01_apprentissage_32023411;2020_2021;01;84;apprentissage;32023411;;21;16;15;13;16;4;17;;;;;19
2020_2021_01_apprentissage_32023412;2020_2021;01;84;apprentissage;32023412;;141;86;80;81;81;39;102;84;78;79;79;28
2020_2021_01_apprentissage_32024111;2020_2021;01;84;apprentissage;32024111;;10;5;6;6;3;4;6;;;;;
2020_2021_01_apprentissage_32024207;2020_2021;01;84;apprentissage;32024207;;52;29;29;31;23;16;36;81;81;86;64;31
2020_2021_01_apprentissage_32024305;2020_2021;01;84;apprentissage;32024305;;15;11;8;9;11;0;15;;;;;
2020_2021_01_apprentissage_32025001;2020_2021;01;84;apprentissage;32025001;;91;36;42;44;33;36;55;65;76;80;60;40
2020_2021_01_apprentissage_32025005;2020_2021;01;84;apprentissage;32025005;;27;12;12;10;10;12;15;;;;;44
2020_2021_01_apprentissage_32025010;2020_2021;01;84;apprentissage;32025010;;669;400;420;412;378;183;486;82;86;85;78;27
2020_2021_01_apprentissage_32025011;2020_2021;01;84;apprentissage;32025011;;145;100;100;99;101;24;121;83;83;82;83;17
2020_2021_01_apprentissage_32025213;2020_2021;01;84;apprentissage;32025213;;42;36;34;36;36;3;39;92;87;92;92;7
2020_2021_01_apprentissage_32025215;2020_2021;01;84;apprentissage;32025215;;217;147;143;143;148;51;166;89;86;86;89;24
2020_2021_01_apprentissage_32025216;2020_2021;01;84;apprentissage;32025216;;48;33;32;29;30;13;35;94;91;83;86;27
2020_2021_01_apprentissage_32025217;2020_2021;01;84;apprentissage;32025217;;17;12;14;12;11;1;16;;;;;
2020_2021_01_apprentissage_32025218;2020_2021;01;84;apprentissage;32025218;;74;66;60;58;61;6;68;97;88;85;90;8
2020_2021_01_apprentissage_32025302;2020_2021;01;84;apprentissage;32025302;;13;5;4;4;3;7;6;;;;;
2020_2021_01_apprentissage_32025414;2020_2021;01;84;apprentissage;32025414;;6;4;2;3;2;0;6;;;;;
2020_2021_01_apprentissage_32025415;2020_2021;01;84;apprentissage;32025415;;136;72;82;79;73;41;95;76;86;83;77;30
2020_2021_01_apprentissage_32025416;2020_2021;01;84;apprentissage;32025416;;6;2;2;1;2;3;3;;;;;
2020_2021_01_apprentissage_32025515;2020_2021;01;84;apprentissage;32025515;;516;338;330;330;329;122;394;86;84;84;84;24
2020_2021_01_apprentissage_32025516;2020_2021;01;84;apprentissage;32025516;;20;8;10;11;8;7;13;;;;;35
2020_2021_01_apprentissage_32031102;2020_2021;01;84;apprentissage;32031102;;16;10;10;9;8;5;11;;;;;
2020_2021_01_apprentissage_32031103;2020_2021;01;84;apprentissage;32031103;;40;28;28;27;27;8;32;88;88;84;84;20
2020_2021_01_apprentissage_32031209;2020_2021;01;84;apprentissage;32031209;;426;216;221;215;199;143;283;76;78;76;70;34
2020_2021_01_apprentissage_32031211;2020_2021;01;84;apprentissage;32031211;;26;7;4;4;5;17;9;;;;;65
2020_2021_01_apprentissage_32031212;2020_2021;01;84;apprentissage;32031212;;860;335;328;333;342;340;520;64;63;64;66;40
2020_2021_01_apprentissage_32031213;2020_2021;01;84;apprentissage;32031213;;660;324;312;309;321;247;413;78;76;75;78;37
2020_2021_01_apprentissage_32031309;2020_2021;01;84;apprentissage;32031309;;296;101;97;100;94;82;214;47;45;47;44;28
2020_2021_01_apprentissage_32031310;2020_2021;01;84;apprentissage;32031310;;33;8;10;9;9;21;12;;;;;64
2020_2021_01_apprentissage_32031311;2020_2021;01;84;apprentissage;32031311;;71;23;22;23;19;44;27;85;81;85;70;62
2020_2021_01_apprentissage_32031408;2020_2021;01;84;apprentissage;32031408;;415;154;159;163;157;211;204;75;78;80;77;51
2020_2021_01_apprentissage_32031409;2020_2021;01;84;apprentissage;32031409;;664;290;306;309;286;258;406;71;75;76;70;39
2020_2021_01_apprentissage_32032002;2020_2021;01;84;apprentissage;32032002;;72;15;16;16;14;35;37;41;43;43;38;49
2020_2021_01_apprentissage_32032210;2020_2021;01;84;apprentissage;32032210;;26;9;7;9;6;9;17;;;;;35
2020_2021_01_apprentissage_32032211;2020_2021;01;84;apprentissage;32032211;;27;19;22;23;17;3;24;79;92;96;71;11
2020_2021_01_apprentissage_32032326;2020_2021;01;84;apprentissage;32032326;;11;4;5;5;4;4;7;;;;;
2020_2021_01_apprentissage_32032328;2020_2021;01;84;apprentissage;32032328;;2;;;;;;;;;;;
2020_2021_01_apprentissage_32032329;2020_2021;01;84;apprentissage;32032329;;6;4;2;3;3;0;6;;;;;
2020_2021_01_apprentissage_32032330;2020_2021;01;84;apprentissage;32032330;;20;6;7;6;3;4;16;;;;;20
2020_2021_01_apprentissage_32032331;2020_2021;01;84;apprentissage;32032331;;12;9;9;8;7;1;11;;;;;
2020_2021_01_apprentissage_32032332;2020_2021;01;84;apprentissage;32032332;;10;2;1;3;2;2;8;;;;;
2020_2021_01_apprentissage_32032409;2020_2021;01;84;apprentissage;32032409;;281;99;99;102;89;127;154;64;64;66;58;45
2020_2021_01_apprentissage_32032609;2020_2021;01;84;apprentissage;32032609;;4;;;;;;;;;;;
2020_2021_01_apprentissage_32032610;2020_2021;01;84;apprentissage;32032610;;196;54;59;59;49;99;97;56;61;61;51;51
2020_2021_01_apprentissage_32032611;2020_2021;01;84;apprentissage;32032611;;38;14;14;18;8;14;24;58;58;75;33;37
2020_2021_01_apprentissage_32033001;2020_2021;01;84;apprentissage;32033001;;88;35;38;36;35;28;60;58;63;60;58;32
2020_2021_01_apprentissage_32033107;2020_2021;01;84;apprentissage;32033107;;247;133;130;122;132;96;151;88;86;81;87;39
2020_2021_01_apprentissage_32033110;2020_2021;01;84;apprentissage;32033110;;12;10;9;9;11;0;12;;;;;
2020_2021_01_apprentissage_32033204;2020_2021;01;84;apprentissage;32033204;;30;11;9;9;10;12;18;;;;;40
2020_2021_01_apprentissage_32033205;2020_2021;01;84;apprentissage;32033205;;1;;;;;;;;;;;
2020_2021_01_apprentissage_32033420;2020_2021;01;84;apprentissage;32033420;;55;26;28;27;20;13;42;62;67;64;48;24
2020_2021_01_apprentissage_32033422;2020_2021;01;84;apprentissage;32033422;;10;6;6;5;6;4;6;;;;;
2020_2021_01_apprentissage_32033423;2020_2021;01;84;apprentissage;32033423;;68;44;39;39;40;17;51;86;76;76;78;25
2020_2021_01_apprentissage_32033424;2020_2021;01;84;apprentissage;32033424;;76;39;36;38;35;29;47;83;77;81;74;38
2020_2021_01_apprentissage_32033425;2020_2021;01;84;apprentissage;32033425;;27;19;12;17;12;5;22;86;55;77;55;19
2020_2021_01_apprentissage_32033426;2020_2021;01;84;apprentissage;32033426;;76;35;29;32;28;20;56;62;52;57;50;26
2020_2021_01_apprentissage_32033603;2020_2021;01;84;apprentissage;32033603;;63;38;36;39;36;11;52;73;69;75;69;17
2020_2021_01_apprentissage_32033607;2020_2021;01;84;apprentissage;32033607;;16;13;13;11;13;0;16;;;;;
2020_2021_01_apprentissage_32034304;2020_2021;01;84;apprentissage;32034304;;62;27;26;24;23;26;36;75;72;67;64;42
2020_2021_01_apprentissage_32034501;2020_2021;01;84;apprentissage;32034501;;25;10;10;10;10;14;11;;;;;56
2020_2021_01_apprentissage_32123001;2020_2021;01;84;apprentissage;32123001;;16;10;8;11;10;2;14;;;;;
2020_2021_01_apprentissage_32321007;2020_2021;01;84;apprentissage;32321007;;40;31;31;31;31;6;34;91;91;91;91;15
2020_2021_01_apprentissage_32321013;2020_2021;01;84;apprentissage;32321013;;224;109;114;109;105;79;145;75;79;75;72;35
2020_2021_01_apprentissage_32321014;2020_2021;01;84;apprentissage;32321014;;317;186;174;180;171;56;261;71;67;69;66;18
2020_2021_01_apprentissage_32321111;2020_2021;01;84;apprentissage;32321111;;35;16;18;22;15;3;32;50;56;69;47;9
2020_2021_01_apprentissage_32321112;2020_2021;01;84;apprentissage;32321112;;75;41;36;36;35;16;59;69;61;61;59;21
2020_2021_01_apprentissage_32321113;2020_2021;01;84;apprentissage;32321113;;21;11;10;12;9;8;13;;;;;38
2020_2021_01_apprentissage_32321205;2020_2021;01;84;apprentissage;32321205;;149;80;75;69;82;38;111;72;68;62;74;26
2020_2021_01_apprentissage_32321206;2020_2021;01;84;apprentissage;32321206;;25;15;17;18;17;3;22;68;77;82;77;12
2020_2021_01_apprentissage_32321304;2020_2021;01;84;apprentissage;32321304;;69;41;37;42;41;13;56;73;66;75;73;19
2020_2021_01_apprentissage_32321308;2020_2021;01;84;apprentissage;32321308;;32;12;10;12;7;10;22;55;45;55;32;31
2020_2021_01_apprentissage_32321401;2020_2021;01;84;apprentissage;32321401;;388;214;208;209;202;124;264;81;79;79;77;32
2020_2021_01_apprentissage_32322111;2020_2021;01;84;apprentissage;32322111;;54;25;27;29;25;13;41;61;66;71;61;24
