MEF,FORMATION_DIPLOME,MEF_STAT_11
2423121731,50031217,23310031217
2423112131,50031121,23310031121
2422513431,50025134,23310025134
2422431931,50024319,23310024319
2472230433,40022304,23830022304
2472500533,40025005,23830025005
2472230831,40022308,23810022308
2472501133,40025011,23830025011
2422343932,50023439,23320023439
2782140799,46321407,23G00021407
2782140899,46321408,23G00021408
2782140999,46321409,23G00021409
2422344032,50023440,23320023440
2472230432,40022304,23820022304
2472230532,40022305,23820022305
2472400231,40024002,23810024002
2472320931,40023209,23810023209
2472521133,40025211,23830025211
2472521233,40025212,23830025212
2472521333,40025213,23830025213
2423231232,50032312,23320032312
2472530232,40025302,23820025302
2472550633,40025506,23830025506
2472550733,40025507,23830025507
2472540932,40025409,23820025409
2472540933,40025409,23830025409
2472550933,40025509,23830025509
2473000131,40030001,23810030001
2473000133,40030001,23830030001
2473110831,40031108,23810031108
2473310233,40033102,23830033102
2423361532,50033615,23320033615
2422271432,50022714,23320022714
2472210632,40022106,23820022106
2422400632,50024006,23320024006
2422342732,50023427,23320023427
2422331132,50023311,23320023311
3712101321,32321013,32212021013
3712101322,32321013,32222021013
3702101311,32321013,32112021013
3011200122,37012001,31121312001
2473360332,40033603,23820033603
2473300432,40033004,23820033004
2472000232,40020002,23820020002
2473300531,40033005,23810033005
2473300331,40033003,23810033003
3713120521,32331205,32212031205
3713120221,32331202,32212031202
3713120321,32331203,32212031203
3713120322,32331203,32222031203
3713120421,32331204,32212031204
3713120222,32331202,32222031202
3713120522,32331205,32222031205
3713120422,32331204,32222031204
2422344133,50023441,23330023441
2422344233,50023442,23330023442
2422400633,50024006,23330024006
2422400533,50024005,23330024005
2473300332,40033003,23820033003
2473360331,40033603,23810033603
2763300331,40333003,23811033003
2762121332,40321213,23821021213
2763300231,40333002,23811033002
2763300232,40333002,23821033002
2763300233,40333002,23831033002
2762120433,40321204,23831021204
2762120431,40321204,23811021204
2762120432,40321204,23821021204
2762121331,40321213,23811021213
2762121333,40321213,23831021213
2763300333,40333003,23831033003
2763300332,40333003,23821033003
2402213511,50022135,23110022135
2933320711,56033207,51111033207
2472000231,40020002,23810020002
3011200222,37012002,31121312002
3011202022,37012020,31121312020
3103450211,32034502,32111034502
3503350522,35033505,39312033505
3503440321,35034403,39311034403
3503440322,35034403,39312034403
3503450121,35034501,39311034501
3503450122,35034501,39312034501
3501180722,35011807,39312011807
3503110222,35031102,39312031102
3503210122,35032101,39312032101
3503110322,35031103,39312031103
3502270121,35022701,39311022701
3502270122,35022701,39312022701
3502300121,35023001,39311023001
3502510122,35025101,39312025101
3503100421,35031004,39311031004
3503100422,35031004,39312031004
601000311,70010003,12110010003
3503110221,35031102,39311031102
3503120121,35031201,39311031201
3503120122,35031201,39312031201
3503200222,35032002,39312032002
3503210121,35032101,39311032101
3503210221,35032102,39311032102
3503210222,35032102,39312032102
3503260521,35032605,39311032605
3503320121,35033201,39311033201
3503320122,35033201,39312033201
3503320221,35033202,39311033202
3503320222,35033202,39312033202
3503300322,35033003,39312033003
3503300321,35033003,39311033003
3503310321,35033103,39311033103
3503310322,35033103,39312033103
3501160321,35011603,39311011603
3501180521,35011805,39311011805
3501180622,35011806,39312011806
3501180822,35011808,39312011808
3501180922,35011809,39312011809
3502000621,35020006,39311020006
3502000622,35020006,39312020006
3502221121,35022211,39311022211
3502221222,35022212,39312022212
3503120222,35031202,39312031202
3503110321,35031103,39311031103
3503320322,35033203,39312033203
3502221322,35022213,39312022213
3502510121,35025101,39311025101
3502550621,35025506,39311025506
3503200221,35032002,39311032002
3501110221,35011102,39311011102
3501110222,35011102,39312011102
3503320321,35033203,39311033203
3501110321,35011103,39311011103
3503120221,35031202,39311031202
3112501121,32025011,32211025011
3112501221,32025012,32211025012
3112501222,32025012,32221025012
3102501011,32025010,32111025010
3102501111,32025011,32111025011
3112501122,32025011,32221025011
3102501211,32025012,32111025012
3112501022,32025010,32221025010
3112501622,32025016,32221025016
3112501422,32025014,32221025014
3112501621,32025016,32211025016
3102501611,32025016,32111025016
3112501421,32025014,32211025014
3102501411,32025014,32111025014
3112501722,32025017,32221025017
3112501522,32025015,32221025015
3112501721,32025017,32211025017
3112501521,32025015,32211025015
3102501511,32025015,32111025015
3102501711,32025017,32111025017
3113300121,32033001,32211033001
3113300122,32033001,32221033001
3113320422,32033204,32221033204
3112521422,32025214,32221025214
3113320621,32033206,32211033206
3113320622,32033206,32221033206
3103320611,32033206,32111033206
3103320411,32033204,32111033204
3103300111,32033001,32111033001
3102521911,32025219,32111025219
3103300211,32033002,32111033002
3102521411,32025214,32111025214
3112521421,32025214,32211025214
3113300222,32033002,32221033002
3112521921,32025219,32211025219
3113300221,32033002,32211033002
7534100211,59941002,41411041002
2933320611,56033206,51111033206
2933320411,56033204,51111033204
2933320511,56033205,51111033205
2542250221,45022502,25110022502
2542250222,45022502,25120022502
3011300821,37013008,31111213008
1051002011,67010020,21180010020
1051001511,67010015,21180010015
2762210833,40322108,23831022108
2762210832,40322108,23821022108
2762140731,40321407,23811021407
2782140499,46321404,23G00021404
2782130399,46321303,23G00021303
2762121132,40321211,23821021211
2752100899,45321008,25100021008
3703120111,32331201,32112031201
3713120121,32331201,32212031201
3713120122,32331201,32222031201
3712211521,32322115,32212022115
3712211522,32322115,32222022115
3712111521,32321115,32212021115
3712111522,32321115,32222021115
3712111421,32321114,32212021114
3712111422,32321114,32222021114
3712211621,32322116,32212022116
3712211622,32322116,32222022116
3712211721,32322117,32212022117
3712211722,32322117,32222022117
2822130121,55321301,25211021301
2822130122,55321301,25221021301
2822210121,55322101,25211022101
2822210122,55322101,25221022101
2822210221,55322102,25211022102
2822210222,55322102,25221022102
2822210321,55322103,25211022103
2822210322,55322103,25221022103
2822120421,55321204,25211021204
2822120422,55321204,25221021204
2822110221,55321102,25211021102
2822110222,55321102,25221021102
2822120121,55321201,25211021201
2822120122,55321201,25221021201
2822120221,55321202,25211021202
2822120222,55321202,25221021202
2822120321,55321203,25211021203
2822120322,55321203,25221021203
2822110121,55321101,25211021101
2822110122,55321101,25221021101
2822100121,55321001,25211021001
2822100122,55321001,25221021001
2822110421,55321104,25211021104
2822110422,55321104,25221021104
2822140121,55321401,25211021401
2822140122,55321401,25221021401
2822110321,55321103,25211021103
2822110322,55321103,25221021103
2822130221,55321302,25211021302
2822130222,55321302,25221021302
2822130321,55321303,25211021303
2822130322,55321303,25221021303
2543310421,45033104,25110033104
2532420211,01024202,23910024202
2473300233,40033002,23830033002
3712211121,32322111,32212022111
3712211122,32322111,32222022111
3712111321,32321113,32212021113
3712111322,32321113,32222021113
3712101221,32321012,32212021012
3712101222,32321012,32222021012
3712211221,32322112,32212022112
3712211222,32322112,32222022112
3712211421,32322114,32212022114
3712211422,32322114,32222022114
3712111121,32321111,32212021111
3712111122,32321111,32222021111
3702111111,32321111,32112021111
3113200221,32032002,32211032002
3112240421,32022404,32211022404
3112310721,32023107,32211023107
3102240611,32022406,32111022406
3102320611,32023206,32111023206
3112320621,32023206,32211023206
3112320622,32023206,32221023206
3103200311,32032003,32111032003
3113200321,32032003,32211032003
3113200322,32032003,32221032003
3103311111,32033111,32111033111
3113311121,32033111,32211033111
3113311021,32033110,32211033110
2403310611,50033106,23110033106
2413310622,50033106,23220033106
2423310632,50033106,23320033106
2423310633,50033106,23330033106
2403310711,50033107,23110033107
2413310721,50033107,23210033107
2423310733,50033107,23330033107
2532270111,01022701,23910022701
2532210611,01022106,23910022106
2532320211,01023202,23910023202
2543340822,45033408,25120033408
2543340521,45033405,25110033405
2403341111,50033411,23110033411
2413341121,50033411,23210033411
2412513421,50025134,23210025134
2412543321,50025433,23210025433
2422332232,50023322,23320023322
2412332121,50023321,23210023321
2412332221,50023322,23210023322
2402543311,50025433,23110025433
2402311811,50023118,23110023118
2402543411,50025434,23110025434
2402332111,50023321,23110023321
2403111411,50031114,23110031114
2413111421,50031114,23210031114
2402332211,50023322,23110023322
2422332233,50023322,23330023322
2402513411,50025134,23110025134
2472551531,40025515,23810025515
3112551621,32025516,32211025516
3113360621,32033606,32211033606
3103360911,32033609,32111033609
3112011221,32020112,32211020112
2472540831,40025408,23810025408
3112420722,32024207,32221024207
2111330411,43013304,22122513304
2472310231,40023102,23810023102
3113361022,32033610,32221033610
2472540832,40025408,23820025408
2472510933,40025109,23830025109
2472541232,40025412,23820025412
2472541231,40025412,23810025412
2472541233,40025412,23830025412
2472551931,40025519,23810025519
2472551332,40025513,23820025513
2472551433,40025514,23830025514
2472321032,40023210,23820023210
2472321031,40023210,23810023210
2472321033,40023210,23830023210
2472551933,40025519,23830025519
2472551932,40025519,23820025519
2412234922,50022349,23220022349
2542321521,45023215,25110023215
2542321522,45023215,25120023215
3123310432,32033104,32321033104
2422130333,50021303,23330021303
2422100233,50021002,23330021002
2472430131,40024301,23810024301
3123310532,32033105,32321033105
3162420422,32124204,32620024204
3162420421,32124204,32610024204
3103220811,32032208,32111032208
3102271111,32022711,32111022711
3112500122,32025001,32221025001
2512240822,40122408,23C20022408
3103430411,32034304,32111034304
3102541211,32025412,32111025412
3102310811,32023108,32111023108
3102011311,32020113,32111020113
3102330511,32023305,32111023305
3102220811,32022208,32111022208
3102200311,32022003,32111022003
2412343122,50023431,23220023431
2412343022,50023430,23220023430
3162300222,32123002,32620023002
3162240121,32122401,32610022401
3162410121,32124101,32610024101
3162410122,32124101,32620024101
2472521431,40025214,23810025214
2472300531,40023005,23810023005
3103342411,32033424,32111033424
3162300322,32123003,32620023003
3162300421,32123004,32610023004
3162300422,32123004,32620023004
3162300521,32123005,32610023005
3162300522,32123005,32620023005
3162300622,32123006,32620023006
2422500133,50025001,23330025001
2542421521,45024215,25110024215
2542421621,45024216,25110024216
2512330121,40123301,23C10023301
2512330122,40123301,23C20023301
2512410622,40124106,23C20024106
2512421022,40124210,23C20024210
2542410621,45024106,25110024106
3103310311,32033103,32111033103
2542421522,45024215,25120024215
3152300411,32123004,32510023004
3152300511,32123005,32510023005
3152300211,32123002,32510023002
3152410111,32124101,32510024101
2502421011,40124210,23B10024210
2502240811,40122408,23B10022408
2502330111,40123301,23B10023301
2402500111,50025001,23110025001
2402321211,50023212,23110023212
2402100211,50021002,23110021002
2412100221,50021002,23210021002
2423320132,50033201,23320033201
2412513022,50025130,23220025130
2422513032,50025130,23320025130
2412500121,50025001,23210025001
2412500122,50025001,23220025001
2422500132,50025001,23320025001
2412321221,50023212,23210023212
2422321232,50023212,23320023212
2412130321,50021303,23210021303
2412130322,50021303,23220021303
2412100222,50021002,23220021002
2422100232,50021002,23320021002
3113342422,32033424,32221033424
3112231122,32022311,32221022311
3112231222,32022312,32221022312
3102231211,32022312,32111022312
3163220821,32132208,32610032208
3112220722,32022207,32221022207
2412413022,50024130,23220024130
4211000131,20510001,31211010001
4211000133,20510001,31231010001
2913320221,46033202,51110033202
2913320222,46033202,51120033202
3102220711,32022207,32111022207
3113310721,32033107,32211033107
2913320322,46033203,51120033203
2502341011,40123410,23B10023410
2512341022,40123410,23C20023410
2502540111,40125401,23B10025401
2512341122,40123411,23C20023411
3113131121,32031311,32211031311
2413231022,50032310,23220032310
3112500121,32025001,32211025001
3113131122,32031311,32221031311
2542200222,45022002,25120022002
3153220511,32132205,32510032205
3163220522,32132205,32620032205
3163220721,32132207,32610032207
3153220611,32132206,32510032206
3163220621,32132206,32610032206
3163220622,32132206,32620032206
3151330111,32113301,32510013301
3161330122,32113301,32620013301
2223230511,42032305,22133132305
3112220721,32022207,32211022207
2223230611,42032306,22133132306
2213230611,42032306,22123132306
2222421011,42024210,22133124210
3103310711,32033107,32111033107
3903310111,36033101,52110033101
3153220711,32132207,32510032207
3163220722,32132207,32620032207
3153220811,32132208,32510032208
3163220822,32132208,32620032208
3161330121,32113301,32610013301
2512540122,40125401,23C20025401
3102500511,32025005,32111025005
3112500522,32025005,32221025005
3152510111,32125101,32510025101
3162510122,32125101,32620025101
2542421422,45024214,25120024214
3162340921,32123409,32610023409
3162230122,32122301,32620022301
2412513021,50025130,23210025130
2412321222,50023212,23220023212
2402130311,50021303,23110021303
3153231611,32132316,32510032316
3163231621,32132316,32610032316
3163231622,32132316,32620032316
3153231711,32132317,32510032317
3163231721,32132317,32610032317
3163231722,32132317,32620032317
2512510122,40125101,23C20025101
2472522131,40025221,23810025221
3103221011,32032210,32111032210
3162340922,32123409,32620023409
3112330622,32023306,32221023306
3162230121,32122301,32610022301
3112301322,32023013,32221023013
2512341121,40123411,23C10023411
2542220221,45022202,25110022202
3112500521,32025005,32211025005
3112301321,32023013,32211023013
2502341111,40123411,23B10023411
2542220222,45022202,25120022202
3102210411,32022104,32111022104
4143140121,16031401,32B11031401
4143140122,16031401,32B21031401
2473360231,40033602,23810033602
3102301211,32023012,32111023012
3112210421,32022104,32211022104
3112011122,32020111,32221020111
3103310911,32033109,32111033109
3113310921,32033109,32211033109
3113310922,32033109,32221033109
3112301222,32023012,32221023012
3102011111,32020111,32111020111
2472430231,40024302,23810024302
2413122222,50031222,23220031222
2472320731,40023207,23810023207
3113220821,32032208,32211032208
2502231611,40122316,23B10022316
2512231621,40122316,23C10022316
2512231622,40122316,23C20022316
2502231711,40122317,23B10022317
2512231721,40122317,23C10022317
2502341211,40123412,23B10023412
2512341221,40123412,23C10023412
2512341222,40123412,23C20023412
2502510111,40125101,23B10025101
2512510121,40125101,23C10025101
3102530211,32025302,32111025302
2542340921,45023409,25110023409
2542340922,45023409,25120023409
2542340821,45023408,25110023408
2542340822,45023408,25120023408
3102341211,32023412,32111023412
3112341221,32023412,32211023412
3112341222,32023412,32221023412
2502231811,40122318,23B10022318
2512231821,40122318,23C10022318
2512231822,40122318,23C20022318
2512231722,40122317,23C20022317
3113121622,32031216,32221031216
2413112321,50031123,23210031123
2413112322,50031123,23220031123
2412530522,50025305,23220025305
2412213822,50022138,23220022138
2472521631,40025216,23810025216
2473220731,40032207,23810032207
2473220831,40032208,23810032208
2472541131,40025411,23810025411
2112000811,43020008,22122320008
2542271021,45022710,25110022710
2542271022,45022710,25120022710
2542270921,45022709,25110022709
2542270922,45022709,25120022709
3113221022,32032210,32221032210
3112011521,32020115,32211020115
3112430522,32024305,32221024305
2113310411,43033104,22122433104
2542331321,45023313,25110023313
2542331322,45023313,25120023313
3103360711,32033607,32111033607
3113360721,32033607,32211033607
3113360722,32033607,32221033607
3112011522,32020115,32221020115
3112430521,32024305,32211024305
3102420711,32024207,32111024207
3102430511,32024305,32111024305
2412431522,50024315,23220024315
3113221122,32032211,32221032211
3102551611,32025516,32111025516
3162341022,32123410,32620023410
2422332532,50023325,23320023325
2413440522,50034405,23220034405
2422332533,50023325,23330023325
3102011511,32020115,32111020115
3112011222,32020112,32221020112
3123310431,32033104,32311033104
3112551821,32025518,32211025518
3112551822,32025518,32221025518
3202551711,32025517,32420025517
2402344711,50023447,23110023447
2542340721,45023407,25110023407
2542340722,45023407,25120023407
2542321322,45023213,25120023213
2512410721,40124107,23C10024107
2512410722,40124107,23C20024107
2502410811,40124108,23B10024108
2512410821,40124108,23C10024108
2512410822,40124108,23C20024108
2502410711,40124107,23B10024107
3113220822,32032208,32221032208
2423230832,50032308,23320032308
3113131022,32031310,32221031310
2422530732,50025307,23320025307
2412344722,50023447,23220023447
2402236311,50022363,23110022363
2412236122,50022361,23220022361
2542210722,45022107,25120022107
3102411111,32024111,32111024111
3112411121,32024111,32211024111
3112411122,32024111,32221024111
3102411211,32024112,32111024112
3112411221,32024112,32211024112
3112411222,32024112,32221024112
2412431622,50024316,23220024316
2422344732,50023447,23320023447
2543360821,45033608,25110033608
2543360822,45033608,25120033608
2223230211,42032302,22133132302
3162341322,32123413,32620023413
3112270922,32022709,32221022709
3112271022,32022710,32221022710
3102270911,32022709,32111022709
3112270921,32022709,32211022709
3112271021,32022710,32211022710
3112271121,32022711,32211022711
2422344733,50023447,23330023447
3103140811,32031408,32111031408
3113140822,32031408,32221031408
3152341211,32123412,32510023412
3162341222,32123412,32620023412
3152540111,32125401,32510025401
3162540122,32125401,32620025401
3152341311,32123413,32510023413
2412213522,50022135,23220022135
2413400222,50034002,23220034002
2413111822,50031118,23220031118
2503220711,40132207,23B10032207
2513220721,40132207,23C10032207
2513220722,40132207,23C20032207
2502231911,40122319,23B10022319
2512231921,40122319,23C10022319
2512231922,40122319,23C20022319
2512540221,40125402,23C10025402
2512540222,40125402,23C20025402
2502320111,40123201,23B10023201
2512320121,40123201,23C10023201
2512320122,40123201,23C20023201
2512240921,40122409,23C10022409
2512240922,40122409,23C20022409
3162341121,32123411,32610023411
3162341221,32123412,32610023412
3162540121,32125401,32610025401
3162341321,32123413,32610023413
2512241021,40122410,23C10022410
2512241022,40122410,23C20022410
3113360522,32033605,32221033605
3112341121,32023411,32211023411
3112341122,32023411,32221023411
3103232811,32032328,32111032328
3113232822,32032328,32221032328
3113232921,32032329,32211032329
3113232922,32032329,32221032329
3103233211,32032332,32111032332
3113130921,32031309,32211031309
3103130911,32031309,32111031309
3113130922,32031309,32221031309
3113233222,32032332,32221032332
3103233011,32032330,32111032330
3113233021,32032330,32211032330
3113233022,32032330,32221032330
3103233111,32032331,32111032331
3113233121,32032331,32211032331
3113233122,32032331,32221032331
4413310131,26033101,52111033101
4413310132,26033101,52121033101
2542321422,45023214,25120023214
3103232511,32032325,32111032325
3113232521,32032325,32211032325
3113232522,32032325,32221032325
4413310133,26033101,52131033101
2412243022,50022430,23220022430
4123140331,26031403,32A11031403
2412242922,50022429,23220022429
3112200322,32022003,32221022003
4123140332,26031403,32A21031403
4123140333,26031403,32A31031403
3112000921,32020009,32211020009
3112000922,32020009,32221020009
3102541111,32025411,32111025411
3112541121,32025411,32211025411
3112541122,32025411,32221025411
3112011322,32020113,32221020113
3112320522,32023205,32221023205
3113430321,32034303,32211034303
3113430322,32034303,32221034303
3112541221,32025412,32211025412
3112541222,32025412,32221025412
3113430421,32034304,32211034304
3113430422,32034304,32221034304
2412344922,50023449,23220023449
3112011321,32020113,32211020113
3112231421,32022314,32211022314
3112231422,32022314,32221022314
3112220821,32022208,32211022208
3112220822,32022208,32221022208
3112200321,32022003,32211022003
2473310131,40033101,23810033101
2472200431,40022004,23810022004
2472230231,40022302,23810022302
3112231722,32022317,32221022317
3112330521,32023305,32211023305
3112330522,32023305,32221023305
3112521621,32025216,32211025216
2402271511,50022715,23110022715
2472340831,40023408,23810023408
2472500631,40025006,23810025006
2472340731,40023407,23810023407
2472340631,40023406,23810023406
2422512333,50025123,23330025123
2422344933,50023449,23330023449
2472530231,40025302,23810025302
2472010231,40020102,23810020102
2472340531,40023405,23810023405
2472510831,40025108,23810025108
3112420721,32024207,32211024207
3113232821,32032328,32211032328
2413361721,50033617,23210033617
2413361722,50033617,23220033617
2423361732,50033617,23320033617
2423361733,50033617,23330033617
2472551031,40025510,23810025510
2423400233,50034002,23330034002
2472320331,40023203,23810023203
3112301221,32023012,32211023012
3112271122,32022711,32221022711
3102551811,32025518,32111025518
2422431633,50024316,23330024316
2422251033,50022510,23330022510
2422542533,50025425,23330025425
2423440532,50034405,23320034405
2422542133,50025421,23330025421
2422512633,50025126,23330025126
2422250533,50022505,23330022505
2422236332,50022363,23320022363
2422236132,50022361,23320022361
3113121521,32031215,32211031215
2472521531,40025215,23810025215
2473000231,40030002,23810030002
2423230733,50032307,23330032307
2423222832,50032228,23320032228
2422343232,50023432,23320023432
2422343132,50023431,23320023431
2422214032,50022140,23320022140
2542211021,45022110,25110022110
2472000531,40020005,23810020005
3112521622,32025216,32221025216
3112310821,32023108,32211023108
2422513332,50025133,23320025133
2423231032,50032310,23320032310
2422343032,50023430,23320023430
2422213732,50022137,23320022137
2422213033,50022130,23330022130
2423341232,50033412,23320033412
2423222533,50032225,23330032225
2422513333,50025133,23330025133
2422431833,50024318,23330024318
2422342032,50023420,23320023420
2422235132,50022351,23320022351
2422235032,50022350,23320022350
2422234932,50022349,23320022349
2422213332,50022133,23320022133
2422213032,50022130,23320022130
2422010132,50020101,23320020101
3103121511,32031215,32111031215
2423111732,50031117,23320031117
2422552432,50025524,23320025524
2422344532,50023445,23320023445
2422344332,50023443,23320023443
2422236333,50022363,23330022363
2422236233,50022362,23330022362
2422236033,50022360,23330022360
2422235433,50022354,23330022354
2422235332,50022353,23320022353
2422235333,50022353,23330022353
2422235133,50022351,23330022351
2422235033,50022350,23330022350
2422234233,50022342,23330022342
2422234133,50022341,23330022341
2422233933,50022339,23330022339
2422233232,50022332,23320022332
2422213932,50022139,23320022139
2422213933,50022139,23330022139
2422213333,50022133,23330022133
2472210533,40022105,23830022105
3113121522,32031215,32221031215
2422543632,50025436,23320025436
2422530533,50025305,23330025305
2422513732,50025137,23320025137
2422510832,50025108,23320025108
2412431922,50024319,23220024319
2422431532,50024315,23320024315
2422300533,50023005,23330023005
2422271533,50022715,23330022715
2422260933,50022609,23330022609
2422242933,50022429,23330022429
2422242533,50022425,23330022425
2422242233,50022422,23330022422
2422242133,50022421,23330022421
2422242033,50022420,23330022420
2422213832,50022138,23320022138
2422200232,50022002,23320022002
2422522132,50025221,23320025221
2422522232,50025222,23320025222
2422423833,50024238,23330024238
2422343833,50023438,23330023438
2422343233,50023432,23330023432
2422343133,50023431,23330023431
2422343033,50023430,23330023430
2422342033,50023420,23330023420
2412236321,50022363,23210022363
2422521832,50025218,23320025218
2422431533,50024315,23330024315
2422424233,50024242,23330024242
2422424033,50024240,23330024240
2422423933,50024239,23330024239
2422322132,50023221,23320023221
2422130532,50021305,23320021305
2422513633,50025136,23330025136
2422432232,50024322,23320024322
2422432033,50024320,23330024320
2422341132,50023411,23320023411
2423122133,50031221,23330031221
2422543733,50025437,23330025437
2412432221,50024322,23210024322
2422236032,50022360,23320022360
2423341133,50033411,23330033411
2423231133,50032311,23330032311
2423222833,50032228,23330032228
2423222232,50032222,23320032222
2422424232,50024242,23320024242
2412271521,50022715,23210022715
2423430333,50034303,23330034303
2423361533,50033615,23330033615
2423350132,50033501,23320033501
2423350133,50033501,23330033501
2422552132,50025521,23320025521
2422424132,50024241,23320024241
2422542132,50025421,23320025421
2412213322,50022133,23220022133
2422424032,50024240,23320024240
2413230822,50032308,23220032308
2413230722,50032307,23220032307
2423112332,50031123,23320031123
2412530722,50025307,23220025307
2412530622,50025306,23220025306
2412513622,50025136,23220025136
2412513322,50025133,23220025133
2412423122,50024231,23220024231
2422332432,50023324,23320023324
2422300532,50023005,23320023005
2412242822,50022428,23220022428
2422242032,50022420,23320022420
2412236322,50022363,23220022363
2412236222,50022362,23220022362
2422232432,50022324,23320022324
2413231122,50032311,23220032311
2412242522,50022425,23220022425
2412543222,50025432,23220025432
2412513722,50025137,23220025137
2412432022,50024320,23220024320
2412344322,50023443,23220023443
2412342022,50023420,23220023420
2412332122,50023321,23220023321
2412242222,50022422,23220022422
2412235322,50022353,23220022353
2412235122,50022351,23220022351
2412235022,50022350,23220022350
2422234132,50022341,23320022341
2422234032,50022340,23320022340
2412233222,50022332,23220022332
2412213722,50022137,23220022137
2412200222,50022002,23220022002
2412010122,50020101,23220020101
2413222122,50032221,23220032221
2422542532,50025425,23320025425
2412522022,50025220,23220025220
2412521922,50025219,23220025219
2412521822,50025218,23220025218
2422512632,50025126,23320025126
2412510822,50025108,23220025108
2412424222,50024242,23220024242
2412424122,50024241,23220024241
2412424022,50024240,23220024240
2412341122,50023411,23220023411
2412260922,50022609,23220022609
2412236022,50022360,23220022360
2422235432,50022354,23320022354
2412234322,50022343,23220022343
2412233922,50022339,23220022339
2423122232,50031222,23320031222
2422543332,50025433,23320025433
2412542522,50025425,23220025425
2413112222,50031122,23220031122
2422543832,50025438,23320025438
2422543732,50025437,23320025437
2412543422,50025434,23220025434
2412542122,50025421,23220025421
2412512622,50025126,23220025126
2412432122,50024321,23220024321
2412412622,50024126,23220024126
2412412522,50024125,23220024125
2412300522,50023005,23220023005
2422250932,50022509,23320022509
2412250522,50022505,23220022505
2412242022,50022420,23220022420
2412235422,50022354,23220022354
2412234222,50022342,23220022342
2412234122,50022341,23220022341
2412234022,50022340,23220022340
2412232422,50022324,23220022324
2422432132,50024321,23320024321
2412513422,50025134,23220025134
2422431832,50024318,23320024318
2412423922,50024239,23220024239
2412423822,50024238,23220024238
2422412632,50024126,23320024126
2422412532,50024125,23320024125
2412343822,50023438,23220023438
2422343832,50023438,23320023438
2412322022,50023220,23220023220
2412242122,50022421,23220022421
2423222732,50032227,23320032227
2422530733,50025307,23330025307
2422432032,50024320,23320024320
2422423932,50024239,23320024239
2422423832,50024238,23320024238
2422322032,50023220,23320023220
2422242932,50022429,23320022429
2423112132,50031121,23320031121
2423440533,50034405,23330034405
2423111932,50031119,23320031119
2422242232,50022422,23320022422
2422242132,50022421,23320022421
2422236133,50022361,23330022361
2422423133,50024231,23330024231
2422413133,50024131,23330024131
2422413033,50024130,23330024130
2402400711,50024007,23110024007
2402400811,50024008,23110024008
2412400821,50024008,23210024008
2412400822,50024008,23220024008
2422400832,50024008,23320024008
2422400833,50024008,23330024008
2412400721,50024007,23210024007
2412400722,50024007,23220024007
2422400732,50024007,23320024007
2422400733,50024007,23330024007
2422344433,50023444,23330023444
2422242833,50022428,23330022428
2422242733,50022427,23330022427
2422234933,50022349,23330022349
2422213733,50022137,23330022137
2423111733,50031117,23330031117
2422543233,50025432,23330025432
2422344333,50023443,23330023443
2422010133,50020101,23330020101
2422552433,50025524,23330025524
2422200233,50022002,23330022002
2422522133,50025221,23330025221
2422271433,50022714,23330022714
2422234333,50022343,23330022343
2422213833,50022138,23330022138
2422521833,50025218,23330025218
2422432233,50024322,23330024322
2402312011,50023120,23110023120
2412312021,50023120,23210023120
2412312022,50023120,23220023120
2422312032,50023120,23320023120
2422130533,50021305,23330021305
2423222133,50032221,23330032221
2402543911,50025439,23110025439
2422341133,50023411,23330023411
2402322311,50023223,23110023223
2412322321,50023223,23210023223
2412322322,50023223,23220023223
2422322332,50023223,23320023223
2422322333,50023223,23330023223
2422322133,50023221,23330023221
2422312033,50023120,23330023120
2473220631,40032206,23810032206
2472310331,40023103,23810023103
2423222333,50032223,23330032223
2422424133,50024241,23330024241
2422344633,50023446,23330023446
2412322421,50023224,23210023224
2412322422,50023224,23220023224
2473360431,40033604,23810033604
2423112333,50031123,23330031123
2412344621,50023446,23210023446
2422332433,50023324,23330023324
2422322433,50023224,23330023224
2402300611,50023006,23110023006
2412300622,50023006,23220023006
2422234033,50022340,23330022340
2422232433,50022324,23330022324
4413310733,26033107,52131033107
2403320511,50033205,23110033205
2413320521,50033205,23210033205
2423122233,50031222,23330031222
2412543921,50025439,23210025439
2412543922,50025439,23220025439
2422543932,50025439,23320025439
2422543933,50025439,23330025439
2402344611,50023446,23110023446
2412344622,50023446,23220023446
2422344632,50023446,23320023446
2422250933,50022509,23330022509
2472501231,40025012,23810025012
2423320532,50033205,23320033205
2422543833,50025438,23330025438
2422412633,50024126,23330024126
2422412533,50024125,23330024125
2473111431,40031114,23810031114
3113140821,32031408,32211031408
2402432211,50024322,23110024322
2402345011,50023450,23110023450
2412345021,50023450,23210023450
2422243033,50022430,23330022430
2402214011,50022140,23110022140
3113440122,32034401,32221034401
2412345022,50023450,23220023450
2422345032,50023450,23320023450
3113440121,32034401,32211034401
3011300221,37013002,31111213002
3011300222,37013002,31121213002
2423430132,50034301,23320034301
2422530632,50025306,23320025306
2422530532,50025305,23320025305
2472400531,40024005,23810024005
2472400631,40024006,23810024006
2423231132,50032311,23320032311
2422513632,50025136,23320025136
2422431632,50024316,23320024316
2422413132,50024131,23320024131
2422413032,50024130,23320024130
2422344432,50023444,23320023444
2422251032,50022510,23320022510
2422242732,50022427,23320022427
2422242532,50022425,23320022425
2422236232,50022362,23320022362
2422213532,50022135,23320022135
2472230931,40022309,23810022309
2472210431,40022104,23810022104
2472210531,40022105,23810022105
